Sushi dan Salmon Sashiminya sangat enak!;Saya makan di Sushi Tei bersama teman-teman (kami ber4). Menu favorit saya adalah salmon Sashimi. Kami makan cukup lama karena bersantai sambil ngobrol dan memesan makanan sampai beberapa kali, sampai tidak terasa kami makan 1 jam lebih dan sampai sangat kenyang. Harga yang relatif mahal namun sangat sebanding dengan menu yang disajikan.
Konsisten dalam mutu, atmosfer nyaman;Paling favorit kami adalah salmon mentayaki. Selain itu ramen dan donburi juga selalu menjadi pilihan . Kulit salmon goreng garingnya sangat disarankan. Ocha gratis dan refill sepuasnya. Saran, agar kebersihan toilet lebih diperhatikan karena banyak pengunjung.
Resto yang selalu antri;Restaurant yang satu ini digemari oleh semua usia.Dari anak2 sampai dengan oma opa. Beragam sushi dan makanan jepang lainnya ada disini.Jangan lupa pesan salmon skin dan ditutup dengan dessert chocolate wafer.Ada membernya juga yang bisa didapatkan, untuk pengumpulan point.Diakhiri dengan permen gratis pada saat setelah membayar.
Nyummyyy;Baru tadi malam saya dan teman makan di sushi Tei Jl Sumatera.Pelayanan nya oke, ada free ocha dingin/panas.Menu favorite saya salmon belly soup, dan salmon skin.
The Real Sushi;The real sushi restaurant. Meskipun telah mencoba beberapa resto sushi, Sushi Tei 'beda'. Suasana resto, parade sushi yang sangat menggiurkan menjadi daya tarik tersendiri selain rasa sushi yang enak.
sushi time;sushinya enak :) nasi currynya juga enak :) ramennya jg enak hehe...kalo mau duduknya di bagian bar lebih baik hari sabtu atau minggu soalnya banyak banget makanannya di meja bar tinggal ambil2, kalau mau santai hari biasa lebih oke dan lebih cepat soalnya crowded kalo sabtu minggu dan suka agak lama kalo pesan soalnya penuh...
Sushi yang benar;Benar-benar sushi yang sesuai dengan lidah Indonesia tapi dengan harga yang masuk di akal. Enak banget. dan selalu membuat saya kembali lagi untuk kebersamaan dengan teman-teman kantor.
salmon mentaiyaki yang sangat menggoda;Salah satu keunggulan resto ini adalah sushi bar nya dengan konveyor dipenuhi beragam jenis sushi siap santap. Hanya 1-2 resto Jepang lain di Bandung yang menyuguhkan sushi di konveyor, itu pun pilihannya tidak selengkap di Sushi Tei. Jadi hati-hati, karena bisa kalap makan di depan sushi bar resto Sushi Tei !! Dan kami suka layanan o-cha nya yang gratis dan refillable.Menu ala carte nya juga sangat banyak pilihan. Favorit keluarga kami adalah salmon mentaiyaki : grilled salmon dengan topping saus mentai yang gurih dan creamy. Suasana resto yang sejuk dan temaram juga membuat resto ini menjadi sangat enjoyable.
best sushi in town;tempatnya nyaman & bersih , staff nya well training ramah & sigap, kualitasnya oke, pokonya best dah!
Udon porsi jumbo;kualitas sushinya tidak perlu ditanya, makanya saya penasaran dengan menu lainnya. saya mencoba udon sushi tei, dan ternyata porsinya luar biasa jumbo. untuk yang terbiasa dengan porsi kecil, sepertinya porsi udonnya cukup untuk disantap berdua. tapi rasanya enak dan patut dicoba.
Sushinya enak tempatnya bagus;Tidak ada yg meragukan originalitas sushi made by sushi tei, kita bisa melihat pembuatan sushi sebagai atraksi saat majan siang atau malam. Lokasinya tidak di daerah macet,namun bersiaplah bekerjasama dengan petugas oarkir jarena biasanya area parkir dipakai juga bersama dengan resti lain disekitar sushi tei. Disekitar meja makan ada kolam-kolam yg sebagian ditutupi kaca tebal sehungga bisa dipijak, di dalam kolam tersebut banyak ikan koi yang berbagi keteduhan dan keanggunan
Tempat oke & makanan enak;Sushi nya cukup oke & menunya cukup bervariatif. Menu sushi favorit crunchy lobster roll sama inari sushi. Pokoknya untuk yg lagi ingin makan sushi cukup reccomended lah makan di sini
Sushi ter enak di bandung;Restaurant jepang favorit saya dan temen2 saya di bandung. Dibandingkan dengan resto jepang lainnya di bandung, saya masih memenangkan rasanya disini:) mahal sih tapi wajar kok )
Tak usah jauh pergi ke Jepang;Sesuai judul diatas memang Sushi Tei adalah salah satu restaurant Jepang ternama yang ada di Indonesia, restaurant franchise ini mempunyai banyak cabang, termasuk di kota Bandung sendiri memiliki tiga cabang diantaranya Trans Studio Mall Bandung dan Gedung Flamboyan Bandung di Jalan setiabudhi dan tentu saja Sushi Tei Jalan Sumatra No. 9, Bandung yang merupakan cikal bakal Sushi Tei di kota Bandung. Restaurant Jepang ini mempunyai banyak menu hidangan, hampir semua saya suka, tapi yang paling saya favorite kan adalah Salmon Crispy Roll, rasanya enak banget...sushi dengan lapisan luar ikan salmon baked...dibubuhi oleh saus mayo dan ketika di gigit ada tekstur crispy bersembunyi di dalam Sushi. Kalau datang pada saat weekend ke restaurant ini, sebaiknya datang sebelum jam makan malam lebih awal, karena sering full dan harus waiting list.
Sushi Sehat Yang Lezat;Saya sering sekali mengunjungi Sushi Tei di Jakarta namun saya jarang berkesempatan mengunjungi Sushi Tei di Bandung.Dari segi rasa, Sushi Tei di Jalan Sumatera ini sama lezatnya seperti di tenant Sushi Tei lain. Yang membedakan adalah layanan dan kelengkapan menu yang menurut saya lebih baik daripada Sushi Tei lain.Pelayanan ramah dari staff ditambah menu Sushi yang lezat membuat dinner saya di Bandung menjadi semakin berkesan.Cocok untuk makan bersama pasangan ataupun keluarga dan teman.
Rasa makanan di sushi tei;Makanan enak sushi segar, cm rasa sudah disesuaikan dgn lidah org indonesia. Kl hari libur harus waiting list ... harga antara 30 - 50 rb .... desertnya istimewa banyak yg aneh lucu & enak, tp ada jg sushi yg aga murah yg ditaruh diban berjalan dgn piring berwarna muda, kl piringnya berwarna tua harganya aga mahal, ocha dingin nya gratis & bs direfill lagi & lagi & lagi hehehe
sushitei dengan menu bar ter-komplit;Sushitei di jalan Sumatera menurut saya adalah Sushitei dengan pelayanan dan menu bar yang paling baik (bahkan dari sushitei Jakarta).. di menu bar-nya sering disajikan salmon kama mentai (3 salmon panggang dengan mentai). dan juga potongan nigiri salmon dan maguro sashimi-nya besar-besar.
Rasa sama tapi standar pelayanan di bawah Sushi Tei Jakarta;Rasa hidangannya kurang lebih masih tetap sama. Tetapi pelayanan jelas di bawah standar Sushi Tei Jakarta. Saya makan berdua dengan adik saya di sushi bar. Semua sumpit yang kami dapat masih kotor. Untuk meminta sumpit baru harus menunggu sekitar 15 menit. Konsumen lain yang duduk tepat di samping saya bahkan harus memanggil pelayan lebih dari 3 kali untuk menanyakan pesanannya dan menunggu selama setengah jam. Kami tidak bernasib sesial itu, tapi memang perlu waktu lama untuk memanggil pelayan. Sudah waktunya outlet yang ini memasang pin pemanggil di masing-masing meja dan sushi barnya.
sushi cozy;tempat makan pertama suhi yang saya tau...and ada di mal...jadi bisa sekalian jalan-jalan...ke lokasi yang lain juga....enak.....cozy...
pelayanan kurang;quality sedikit di bawah sushi tei jakarta, ada beberapa waitress yang agak kurang tanggap sehingga saya pernah sampai harus mengulang order 3x dan masih harus menunggu setengah jam padahal restaurant sedang sangat sepi.. :(
sushi enak dengan harga terjangkau;tempat ini menyediakan sushi dengan harga normal dan enak. cocok untuk datang bersama teman dan keluarga dengan tidak akan merasakan kebangkrutan.
sushi yang paling enak di Bandung;jangan pernah makan sushi untuk PERTAMA KALI di pinggir jalan atau kedai2. karena penanganan sushi di resto lebih terjaga kebersihannya. kalau sudah pernah coba Sushi Tei, kalian bakal tau, mana sushi yang enak dan mana yang tidak.begitu pula dengan cara penanganannya. akan terasa beda (misalnya tdk ada bau amis)
Kok beda ya dengan Sushi tei yg di Pondok Indah Mall??;Sushi Tei di Bandung, yg pasti nasi utk sushi nya terlalu manis dan ikannya terlalu kecil & kering.... Pokoknya beda banget sama Sushi Tei yg di PI Mall, yg mana sering ngatre tuh tamu2 nya kl mau makan disana. Mgkn krn yg di PI Mall rasanya mmg enak dan ikan di atas nasinya lumayan gede & ga kering, kl Sushi Tei di Bandung terus terang aja gag enak..........
