dessert;dessertnya enak, pancake, lalu ada juga menu-menu sarapan yang enak untuk dicoba. kue-kue nya juga enak
Standard western food;Makan disini enak suasananya. Makanan western yang anda pesan pasti akan memuaskan rasa lapar anda. Penampilannya bagus dan rasanya enak. Untuk dessertnya juga enak. Walaupun terlihat harganya costly namun anda tidak akan kecewa setelah memakannya.
Kuliner global dengan sentuhan lokal;Nasi rendang hitam mungkin tak dikenal di khazanah masakan Perancis yang menjadi barometer gastronomy dunia. Tapi di Hummingbird rendang bisa duduk setara dengan berbagai sajian istimewa dunia. Desain cafe unik dan hangat,khususnya konsep gambar tangan dan furniture yg didominasi kayu,sangat authentic dan chic
Wooden interior ;Pilihan warna putih dan furniture dari kayu memberikan kesan ruang yabg lapang dari keadaan sesungguhnya suguhan yang dikemas ala eropa memang tidak memberikan pilihan menu lain. Makanan dan hidangan minuman pun dikemas enka dipandang sebelum lezat dicicipi
good place;Tempatnya cukup nyaman,, makanannya enak, harganya wajar,, tempatnya sering penuh, maka siapkan waktu untuk waiting list
Cafe Ok di Jalan Progo;Kesan pertama: parkir mobilnya sempit, tapi tidak mengapa, bisa parkir di sisi jalan Progo. Interior meja-meja kayunya berkesan natural, ada lokasi makan di luar juga. Makanan oke, worthed sesuai harga, cocok untuk kumpul bareng teman atau belajar jelang ujian. Harga sih rata-rata Rp 80.000 sudah makan dan minum
tempat kongkow yang asik;makanannya enak-enak meski harga lumayan mahal. Tempatnya bersih, interiornya keren. Cocok buat kongkow sama teman-teman. Pelayannya ramah dan makanan datangnya cukup cepat. Di tengah kota, jadi tidak makan waktu lama di perjalanan. Minumannya enak-enak. Oh ya ruang merokok terpisah jadi kita yang ga suka asap tetap nyaman di ruangan. Recommended banget
Tempatnya nyaman;Makan pagi disini banyak pilihannya. Sandwich-nya enak-enak. Pilihan minumannya juga banyak. Harga tidak terlalu murah dan parkir selalu penuh
Makanan kelas atas harga kelas menengah.;Tempat ini sangat cozy sekali.. saya kesini kemarin waktu jam 10 pas.. dan pelayan ramah memberikan saya tetap bisa mengorder. Padahal sehatusnya sudah mau tutup dan close order.. belum lagi makanan yang menurut saya cukup enak
Tempatnya nyaman, suasananya menyenangkan;(+) Tempatnya nyaman, makanan enak, suasana menyenangkan untuk ngobrol, disekitarnya banyak tempat makan dan nongkrong juga(-) Parkir mobil susah, makanan relatif agak mahal
Over rated;Harga dan rasa tidak sesuai, restoran ini lebih cocok untuk kumpul-kumpul bersama kawan , sangat tidak cocok bagi penikmat kuliner
Good;Lokasi strategis, ga terlalu bising karena bukan di jalan utama. Interior resto cukup menarik. Pelayannya cukup baik. Namun kalo weekend lumayan penuh jadi penyajian butuh waktu dan Untuk rasa cukup baik.
Cantik, Nyaman;Ini resto udah tempat wajib saya kalau ke Bandung kalau pengen makan enak nan cantik.Pertama kali kemari langsung kepincut sama savoury crepes alias kalo yang tau menu kece di Ismaya namanya Galette.Interiornya lucu, seru buat nongkrong, makan minum enak harga reasonable.Walau untuk ukuran Bandung mungkin terbilang agak mahal. Makanya crowd nya banyakan orang Jakarta atau mahasiswa sekolah swasta (sotoy) yang appreciate makanan enak bukan sekedar nongkrong murah meriah.hahaha..Cobain wild mushroom soup nya, jamur dan cream soup nya yummy banget.Fave saya tentu saja Alexandra crepes lengkap ada daging, telur , tumis jamurnya yang gurih. Rasanya top deh.Kalau soal minum, variasi kopi nya enak, dari tiramisu coffee blend, nutty frappe sampai variasi tehnya gak mengecewakan.
Nyaman;Tempat ini sangat cozy dan menyenangkan. Menu yang disediakan kebanyakan menu western dan beberapa pilihan menu lokal seperti oxtail soup dll. Tempat makan ini buka dari pagi hari sehingga mereka juga menyediakan menu-menu untuk sarapan. Untuk rasa makanan cukup enak walau ada beberapa makanan yang rasanya cukup mengecewakan jika dibandingkan dengan harga yang dipatok lumayan mahal. Akan tetapi cafe ini juara untuk dessert dan minuman yang ditawarkan. Minimnya lahan parkir menjadi salah satu sisi negatif dari cafe ini.
Menyenangkan;Interior nya bagus&lucu, nice plattering, makanannya enak enak tapi porsinya kecil hihi, minumannya enak juga, menunya banyak, harga yaa...little bit expensive untuk porsi yang kecil, tapi ya namanya juga restoran mahils. Lokasi strategis dan mudah dijangkau baik oleh kendaraan pribadi maupun angkutan umum. Cocok untuk ketemuan dengan teman, ngumpul sama saudara, arisan dan lain lain.
Tempat makan yang menarik;Kami makan siang dan mencoba cake di sini, serta mencoba beberapa minuman Tempat yang mudah ditemukan tentu saja dengan bantuan aplikasi map di handphoneMenurut saya tempatnya nyaman untuk kita makan serta berbincang dengan kawan atau pasangan Cobalah beberapa cake yang menarik di sini
Great ambiencr great food;Saya dagang jumat pkl 3 sore dan tempat ini cukup ramai. Saya memesan oilo aglio seafood and it is good.
Another great place for brunch;Tempat nyaman, service baik dan cepat, makanan enak, hanya tempat parkir sangat minim. Bagi penggemar teh, koleksi teh nya boleh dicoba. Tersedia menu vegetarian, telur masih disajikan.
Nice place to hang out with friends;Letaknya strategis dekat fo di jalan riau. Tempatnya nyaman. Makanannya enak juga minumannya. Ada guest housenya juga. Tapi kalo week end susah untuk mencari tempat parkir karena banyak nya cafe2 di sepanjang jl progo dan byk cafe2 tersebut yang tidak memiliki area parkir sendiri.
Crowded place;ice cream waffle green tea nya enak, untuk makanan bisa sibilang standard. Terlalu berisik untuk ukuran cafe karena banyak dipakai ibu2 arisan kirang cocok untuk tempat meeting
Enjoy Place!;Nice food, nice place, nice staff :) Beberapa bulan lalu sy ada meeting di kota kembang dan tak pernah sy sia-siakan karena setiap sy berada dibandung yang ada dipikiran sy adalah nyari pakaian, nyari makanan dan tempat liburan. Dan untuk kuliner kali ini hummingbird jadi tempat pilihan saya selain makanannya yg enak, suasana tematnya yg paling sy suka :)
Terlalu rame;Lokasi bagus,susah cari parkir,perlu bawa supir kesana apalagi kalau hujan.luas lantai Restoran kecil.terlalu banyak kursi bagi area terbatas ini.sangat berisik.service staf bagus.makanan indonesia bagus.harga sedang,jasa staf yang urus tamu dihalaman parkir bagus. wc bersih,ruangan bersih.meja diluar dibawah kanopi kena hujan.
Restoran unik yang ramai;Restoran ini sangat ramai terutama saat weekend, mulai dari makan pagi (breakfast) hingga dinner. Restoran unik dengan konsep sangkar buruk. menu breakfast bervariasi dan unik. Menu kebanyakan makanan western dengan modifikasi asia. Rasa lumayan. Tempat berdekatan dengan Tokyo Connection dan Giggle Box di Jalan Progo.
Cakenya enak-enak;Paling suka bailey's mudcakenya. Terasa banget bailey's nya. Makanan2 lainnya juga enak2. Minumannya banyak pilihannya.
better than her sister;menu nya hampir sama dgn miss bee (agak membosankan), dsni lbh murah sdkit, lebih tenang, pilihan cake lbh bnyak,,,
Tempatnya ok, makanannya ok;Cafe berada di jl progo, dekat Jonas foto. Hanya tempatnya tidak terlalu luas, dengan desain interior cukup unik, sesuai dgn namanya, pokoknya tempat ok. Makanan dan minuman jg lumayan enak, ok jg. Untuk harga agak sedikit lbh mahal bila dibandingkan cafe2 yg berada di sekitarnya
resto yang nyaman dan luar biasa;tempat resto yang strategis... makanan yang banyak pilihan dan bercitarasa luar biasa. pelayanan yang bagus dan ramah
tempatnya unik;Menurut saya ini salah satu pelopor restoran di bandung yang punya konsep unik. Tempatnya ga terlalu gede, jadi kalo jam makan siang suka penuh
Beragam cake lezat;Hummingbird yang dibandung cake2 nya enak2 beragam taste nya juga lezat banget decorasi interior restonya juga oke untuk narsis. Double manfaat deh pokoknya tuk mengunjungi hummingbird bandung tuk kongkow dengan tmn.
