Dusun bambu bandung;Dusun bambu ini tergolong baru di bandung.tempatnya yang deket banget sama almamater saya.membuat saya gampang cari ini tempat.pemandangannya bagus.banyak tempat makan yang enak - enak.beli nya nanti pake voucher.
All you can eat;Dusun bambu punya restoran yang "all you can eat" tapi exclude minuman. Overall makanannya enak, tempatnya juga asik. Cocok untuk kumpul keluarga, atau acara reunian.
Senang!;sangat direkomendasikan jalan jalan kesini bareng keluargaa. ada taman yang luas banget, parkirnya ngga bingung, luas, ada restoran enak yang namanya Burangrang. Walaupun cukup jauh tempatnya, tapi untuk piknik kesini rasanya worth it ya :)
Menikmati dan Merawat Alam;Terletakndi punggung gunung Burangrang,Dusun Bambu menawarkan lokasi ideal utk bersantai bersama keluarga sekaligus makan dan belajar tentang alam. Indahnya landscape dan dominasi bebungaan menjadikan pikiran tercerahkan. Apalagi sambil menyeruput secangkir kopi dari kedai Yellow Truck yang tersedia di sana.
Bagus;Tempatnya memiliki view yang sangat bagus menurut saya. Disini ada beberapa tempat makan, dan ada foodcourtnya juga.
Jalan2 ke bandung tmn2 arisan ;Sejak melupakan pekerjaan di rmh mengurus ank2,bandung benar2 enak bwt jln,makan and shoping bagi yg hobi shoping,tmpt rekreasi nya jg bagus2 and bnyak pilihan,saya pergi jalan ke bandung dngan tmn2 arisan..jln ke dusun bambu wehhh tmpt nya dingin banget smpai lantai nya aj dingin apalagi air nya serasa kluar dari kulkas xixiixixi..benar2 tmpt yg menyenang kan..klau mau berkunjung sebaik nya jgn di hari weekend apa lagi longweekend emmm bisa di pasti kan dari dlm tol nya aj udh gak bergerak,enk berkunjung ke bandung di hari Senen-Kamis jarak tempuh Jkt-bandung kurang lebih 3 jam klau lancar Jaya di tol dlm kota nya.mdh2an saya bisa berkunjung lg ke bandung dngan tmpt yg lbh asik lg.
tempat wisata bandung;tempat wisata yang satu ini memang benar2 menarik hati, dari cara penataan tempatnya saja sudah terlihat bahwa didlmnya pasti byk sesuatu yg menarik... jika kita lihat dari dpn nama dusun bambu mmg pas krn ada tugu bambu yg menjulang tinggi dan kuat. kita dibawa semakin dalam ke area dgn mobil yg dihias dgn bunga2 wrn warni.. kita mendpt fasilitas antar jemput.. atau jika kita ingin menikmati suasana alam..kita bisa berjalan kaki. sampai ke dalam kita akan disambut dgn 1 bangunan yg megah yg ternyata itu adalah restaurant.. ada 2 tipe resto yg pertama dgn tipe resto yg menunya hny milik resto tsb dan 1 lagi seperti food court dan kita hrs membyr dgn nominal seperti uang monopoli pecahan mulai dr 2000. itu kita hrs membeli seperti voucher istilahnya. dan setelah kita mendpt voucher itu kita bebas membeli mkanan apa yg kita inginkan. setelah selesai makan wktny melihat2 dan yg menjadi icon dr dusun bambu ini adalah krn t4 makannya yg terlihat seperti sangkar burung.. kita akan dibw keatas utk melihat t4 makan tsb dan hanya ada beberapa. yg baru saya tau adalah bhw jika kita ingin makan dsna kita hrs membyr dl sejumlah uang utk bisa menikmati makan disana... selain itu jg ada playground utk anak2 dan taman bunga juga...cuma 1 yg menjadi kendala adl krn t4nya yg lumayan jauh... dan daerahnya seperti terpencil... tapi utk yg lainnya saya rasa sudah cukup berkesan dan masih ingin mengulangi lagi main kesana .
Pas untuk keluarga;Dusun bambu mudah dijangkau dari lembang, menawarkan family leisure park yang bagus, restaurant nya berkonsep Foodcourt, banyak jenis makanan dari berbagai negara Dan daerah di Indonesia. Yang sangat menarik adalah adanya ruang makan yang dibuat seperti sarang burung, untuk menuju ke sarang burung harus melaluo jalan canopy kayu yang cukup panjang. Sangat menarik.
Tempat Wisata Keluarga Yang Menyenangkan;Dusun Bambu dibuat dengan kreatiivitas yang unik, sebuah area wisata dengan konsep baru, tidak boleh membawa makanan-minuman dari luar (akan didenda), tetapi menyediakan aneka rumah makan dengan sajian yang baik. Tempat wisatanya cukup lengkap, ada kebun, paint ball, wisata air, resto yang menarik. Sangat tepat untuk wisata bersama keluarga atau reuni.
Sensasi Ngeteh diatas Rumah Pohon;Jika kalian pergi ke Bandung, sempatkanlah untuk mampir ke Dusun Bambu. Dusun bambu memiliki rumah pohon yang menjadi iconic. Harga sewanya Rp. 100.000 per jam, diluar harga pesanan makanan. Namun tersedia juga tempat makan seperti foodcourt yang tidak dikenakan biaya sewa. Selain teh, kopi, dan minuman hangat lainnya ada juga minuman dingin seperti milkshake & soft drink. Makanan yang disajikan pun cukup beragam, jangan lupa nikmati Kue Balok Original disini karena rasanya sangat enak.
banyak pilihan tempat makan, bisa di atas pohon, di resto, food court atau di pinggir danau;saya beberapa kali berkunjung ke dusun bambu dan sudah menikmati makan ala foodcourt dan makan di restonya. kalau di foodcourt, harus menukar uang dengan koin, makanan di foodcourt kebanyakan makanan sunda, cemilan, kue2 atau aneka mie, ada juga kue serabi. kalau makan di restonya Burangrang, makanan bervariasi, western, asian, indonesia dengan tampilan menarik namun harga yang lebih mahal daripada di foodcourtnya. bisa juga makan di atas sangkar di atas pohon yaitu lutung kasarung.
Dusun Bambu;kami sekeluarga (saya + Istri + sepasang buah hati) menginap di Camping Ground dengan tarif Rp. 2.010.250 / night..konsepnya sangat unik dengan lahan terbuka private area sekitar 100m2 dan Tenda Eiger sekitar 15m2 (didalam Tenda ada telepon untuk Room Service 24 jam)..malam ada free jagung bakar (langsung dibakar di private area kita oleh Buttler) dan free snack dan free buah segar..Buttler juga menyalakan Api Unggun di private area kita..asyik untuk back to the nature :)Kami makan malam di Café Burangrang..ada promo setelah beli beberapa pilihan Steak, kita bisa mendapat makan buffet ala Western..kita pesan Rib Eye Steak dan Chicken Steak..diluar makan buffet saya juga memesan Nasi Goreng Dusun Bambu yang khas digoreng dengan ebi..overall untuk rasa cukup baik..suasana sekitar Dusun Bambu diwaktu malam juga sangat eksotis dan romantis..cocok buat pengantin baru nih..hehehe..view superrr sekaleee..Untuk yang tidak kuat dingin siap-siap bawa tambahan selimut..karena malam sampai pagi (terutama diatas jam 12 malam..) cuaca sangat dingin sekali..Breakfast kembali di Café Burangrang cukup baik..Hidangan khas Sunda menjadi yang utama di buffet..pencuci mulut Red Velvet Cake cukup enak..view pagi juga luarrr biasssaaa indah..Untuk outdoor activity sangat banyak pilihan..dari naik perahu sampai hanya sekedar berjalan-jalan disekitar area yang sangat asri dan indah..seharian waktu cepat sekali berlalu..Overall servis cukup baik..view super duper mantap..buat yang hobi fotografi sepertinya sangat cocok..udara bersih dan sejuk..dingin gila diwaktu subuh terutama..perlu membawa tambahan extra selimut.. :) makanan terutama Hidangan Sunda cukup enak..harga reasonable..
Nyaman dan tenang;Tempatny nyaman tenang dan enak. Biza untuk foto2. Santay berzama keluarga menikmati angin sepoi sepoi.
Dusun yang menyajikan makanan dengan service kota;Suasana adem, asri bikin betah berlama-lama disana. Anginnya enak banget buat bersantai sampai seusai makan duduk di Sofa Restaurantnya saya terlelap tidup beberapa menit sambil memandang danau kecil yang indah. Bunga-bunga ditaman dengan sungai buatannya pun membuat tidak mau beranjak dari sana.
Rumah makan dan tempat rekreasi dengan suasana sejuk khas Lembang;Tidak terlalu jauh dari Lembang terletak di jalan Kolonel masturi dilalui oleh kendaraan umum, suasana khas pegunungan sangat sejuk, tersedia berbagai menu makanan dan toko- toko , juga bisa menikmati pemandangan persawahan
Good Location for refreshing (Weekdays);Tempat cocok untuk bersantai, sayangnya pada saat weekend pengunjung sangat padat.Tempat parkir selalu penuh dan sangat berdebu pada saat kemarau..Makanan yang di jual kurang enak dan mahal
Diudara dingin cari makanan hangat saat berwisata...;Makanannya lumayan enak-enak diudara dingin dan banyak variasinya dari mulai restaurant burangrang,saung purbasari dan area foodcourtnya...
Tempat santai yang nyaman;saya dan keluarga sangat senang bisa berkunjung ke dusun bambu. Viewnya sangat bagus dengan pemandangan alam yaitu taman, sungai buatan, dan bukit2. Tempatnya sangat luas, ada playground untuk anak-anak dan area makannya juga banyak. Meskipun harga2 makannanya agak mahal, tapi sebandinglah dengan view yang diberikan. Ada jembatan panjang, ada danau buatan, sungai buatan dengan air yang mengalir, taman bunga yang rapi. Kalau sudah agak sore, ada api unggun dan lampu2 seperti obor. Sangat unik dan bagus
Dingin banget udaranya;Tempat main sekalian tempat makan banyak pilihan nya, harus beli voucer dulu, harga makanannya mahal bingit, danau buatannya bagus n suasana romantis
fantastis;Ada dua tipe restoran di dusun bambu ini, ada yang bertema foodcourt dan alacarte. saya makan di restoran alacarte yang bernama Burangrang. Restoran ini menyajikan masakan indonesia yang sangat baik, terutama ayam betutu yang disajikan dalam bambu. sangat recommended. Ada juga berbagai macam snack seperti pisang goreng caramel dan es" seperti es campur. Sangat layak dikunjungi terutama bersama keluarga.
Wisata Keluarga;Beberapa Bulan lalu saya dan beberapa teman saya mengunjungi tempat ini dan ternyata ramai sekali dengan pengunjung untuk mencapai nya dari parkiran disediakan semacam mobil jemputan yang didekorasi lucu banget dah. nanti kita akan disuguhi dengan pemandangan alam yang indah dan udara sejuk selain landscape disini juga terdapat penyewaan sepeda bagi yang ingin mengexplor kawasan ini. sayangat direkomendasikan buat keluarga untuk mengisi liburan dan dekat dengan objek wisata Curug Cimahi. danaunya buatanya indah apalagi saat menjelang sore hari
Keindahan Alam Parahyangan ...;Tempat yang tepat untuk menikmati kesegaran dan nuansa alam yang indah di sekitar Bandung. Pengunjung akan dibawa menuju ke tempat makan maupun wisata (bersampan di danau, atv, permainan anak2) dengan menggunakan shuttle, sehingga tidak perlu repot mencari tempat parkir. Tariff masuk cukup wajar, sebesar Rp 15.000/orang dan setiap permainan akan dikenakan charge (harganya bervariasi). Untuk makanan, pengunjung perlu menukarkan kupon yang tidak dapat ditukarkan dengan uang kembali. Pandai-pandailah mengatur budget. Harga makanan standar (meskipun tidak bisa disebut murah), namun dari sisi rasa, tidak mengecewakan. Pemandangan danau serta taman yang penuh dengan bunga sangat indah dan asri, khas keindahan alam parahyangan, cocok untuk melepaskan stress di tengah rutinitas sehari-hari.
Well good;Lumayan bagus dan tempat yg menarik utk berkunjung tapi per org dikenakan charge Rp.15.000. Banyak tempat makan dan ada larangan tdk boleh membawa makanan dan minuman dari luar. Spot bagus utk berfoto pada siang sampai sore hari. Malam kurang bagus utk berfoto.
Nice getaway dan keren untuk foto-foto;Ini nice getaway dari kesibukan sehari hari. Udaranya sejuk, ada taman bunga, air terjun, sungai kecil, danau buatan. Kalau lapar, ada pilihan restoran fine dining, saung tepi danau atau foodcourt. Tempatnya kece dah untuk foto-foto. Sayang, dikit banget permainan untuk orang dewasa, kebanyakan untuk anak-anak.
Asrinya pemandangan dusun bambu;Saya sangat menyukai pemandangan disin yang sangat asri tepat untuk bersantai.terdapat banyak objek disini mulai dari villa hingga restourant.
Tempat rekreasi yang asri;Tidak perlu jauh-jauh ke luar kota kalau hanya ingin mencari tempat asri. Di Bandung pun banyak. Salah satunya adalah Dusun Bambu. Letaknya di daerah sersan bajuri. Jadi dari terminal Ledeng belok kiri (jika dari arah Bandung). Dari sana tinggal ikuti petunjuk jalannya. Tempat parkirnya sangat luas, jadi nyaman bagi pengunjung. Tiket masuknya murah, hanya kisaran 10ribuan. Kita bisa menikmati makan santai atau sekedar menikmati suasana saja.
Resto yang asik;Disini saya mencoba Resto Saung Purbasari, yang berbentuk rumah2 kecil yang terletak di pinggir danau. Dengan dermaga kecil di tiap saung menambah asik bersantai sebelum & sesudah menikmati hidangan. Makanannya enak bangett, tapi hanya ada 2 pilihan (yg hampir sama), dan untuk saya termasuk mahal
Alternatif yg lumayan lengkap;Tempat yg asri sejuk dengan lapangannbermain luas bagi anak anak(50.000 sepuasnya) sangat menarik bagi kamiSayangnya waktu kami ke sana hari biasa banyak restoran yg tutupTapi dalam soal kebersihan dan ke asrian sangat baik
Restaurant dengan 3 atmosfer yang berbeda;Kawasan yang terdiri dari beberapa restaurant dengan pemandangan yang berbeda-beda. Harga makanan disini cukup mahal, sekitar 1,5jt-2,5 jt untuk 6 orang belum termasuk tax.
Nice scene for photography;Lokasi bagus banyak spot untuk foto baik di danau buatan maupun diantara kebun bunga, namun untuk permainan harga tergplong mahal, makanan tidak terlalu istimewa. Hindari hari libur karena tidak akan nyaman , terlalu ramai
Good view with Nice weather;Lokasi dan pemandangannya bagus untuk foto-foto, udaranya sejuk, apalagi kalau sore hari bisa menikmati sunset yang cantik. Untuk makanan, tepatnya jajanan di pasar khatulistiwa rasanya biasa saja untuk harga yang cukup mahal.
Pemandangan Bagus;Pemandangannya bagus untuk foto2, udaranya sejuk, makanannya rasanya biasa saja. Tergolong agak mahal.
Cukup menyenangkan;Walau lokasi cukup sulit untuk dijangkau, Dusun Bambu merupakan salah satu tempat favorit untuk makan dan menikmati fasilitas yang disediakan. Makanan yang dihidangkan tidak terlalu spesial tetapi suasana dan cuaca bisa mengobati kualitas makanannya.
Dusun Bambu;Puri Bambu : lokasi nya di bandung Utara, hawa nya sejuk , pemandangan nya bagus,tapi masih dlm tahap pembangunan perlebaran. maknanan dan minuman biasa saja,tak ad yang istimwa.
Adem enak buat bobogohan;Dusun bambu enak banget buat melepaskan penat, banyak makanan khas bandung yg enak enak, danau dan pemandangan nya cantik banget kayak aku, mantap deh pokoknya
