Rajanya Rasa;Raja rasa ini memang sesuai dengan judulnya, rasanya meraja. Restoran Sunda ini menyediakan berbagai masakan seperti cumi, udang, ikan dan ayam. Semua yang dipesan bumbunya meresap, gurih sekali. Suasanya restorannya penuh dengan dekorasi kayu sehingga nyaman. Ada paket untuk keluarga yang harganya lebih terjangkau lagi.
Restoran Sunda;Restoran ini menyajikan makanan khas Sunda dan cocok menjadi tempat makan untuk keluarga besar. Makanannya enak enak
Kombinasi makanan dan suasana yang bagus bangeeet;Makannanya enak dan tersedia paket makanan yang sangat variatif, bukan hanya makanan Sunda tetapi juga makanan Indonesia.Ruangannya luas dan lapang sehingga cocok untuk party maupun makan bersama keluarga besar.
Restoran Sunda dan Seafood yg yummy;Bulan Nov lalu saat biz trip ke Bandungsaya sempat makan siang di restoran ini dengan variasi menu yg ok bangetada kepiting, udang, cumi dan ikan bakar yg ok ..dan disarankan mencoba juga juice strawberryyummy dan kentaljangan lupa juga untuk mencoba sayuran genjer .. tidak disemua tempat ada sayuran inidan hasil masakannya juga enak .. sayurnya masih kriuk2 dan tidak lembek ^__^(jadi pengen maem lagi)restoran ini juga ok dengan konsep arsitektur yang menarik .. tradisional hanya disarankan bila membawa orang tua atau orang yang susah untuk naik turun tanggabetter duduk dibawahkarena kamar mandi hanya ada di bawah
Rumah Makan Sunda yang modern dan nyaman;Kami sekeluarga sering pergi ke Bandung dan salah satu yang dilakukan adalah wisata kuliner. untuk itu, karena di Bandung, maka kami sering pergi mencari restoran Sunda. Salah satu yang sering kami kunjungi adalah Raja Rasa, karena makanannya enak, restorannya nyaman, harganya juga terjangkau.selain itu lokasi tempat restoran tersebut juga sangat strategis.
Makanan Khas sunda bgt disini tempatnya..;restoran yg cukup besar dan nyaman, memiliki dua 2 lantai. tempat makan brvariasi ada saung, kursi dan lesehan trdapat bnyak kolam ikan. dan ruangan khusus keluarga ataupun tempat meeting.. makanan yg di sajikan sangat beragam, dan khas sunda makanannya gak manis2.. dan pelayanannya sangat ramah...
Hmmm....leker euy;Restorannya sangat bersih dan apik, kita makan diiringi alunan angklung digital. Makanannya enak2 dan harganya sesuai dengan fasilitas yang disediakan.
Makanan Sunda Enak;Restoran ini terletak tidak di tengah kota agak di pinggiran dekat Universitas Maranatha. Interiornya kayu dan ada tempat duduk lesehan. Suasananya cukup tenang. Makanan yang kami pesan adalah menu set yang cukup variatif dan rasanya enak. Selain itu, harganya cukup sesuai dengan porsi makanan yang diberikan. Pelayanan cukup cepat dan bagus. Secara keseluruhan saya merekomendasikan restoran ini.
Enak;Ini adalah pertama kalinya bagi saya makan di restoran ini. Saat itu bersama rombongan teman kantor, kami mampir untuk makan siang sebelum melanjutkan perjalanan ke hotel. Ketika datang, makanan sudah tersedia dengan menu yang telah dipilih sebelumnya. Makanannya enak dan suasana yang enak pula, kami duduk berlesehan yang terletak di lantai 2. Tempat ini recommended sekali.
Selalu kesini setiap kebandung;Saya selalu mampir kesini setiap ke bandung, keluar exit Pasteur tinggal belok kiri sebelum check in ke hotel. Duduk di saung dekat kolam ikan sangat menyenangkan, apalagi kalau anda bepergian dengan anak-anak. Selalu cek tagihan anda sebelum membayar, beberapa kali kami menemukan tagihan yang tidak sesuai dengan yang dipesan
Enak suasana dan makanannya;Tempatnya bagus, 2 lantai dengan pilihan meja atau lesehan. Dikelilingi kolam dengan ikan besar besar. Diiringi musik sunda, makan udang bakar, pete goreng dan bandrek panas benar benar mantap. Apalagi waktu kita makan cuaca sedang gerimis. Hati hati jangan ikuti petunjuk peta dari google map. Ngacau... lokasinya dibelakang hotel Zodiak.
Enak dan nyammn;Saya kesini bulan desember 2013. Tempat pertama yg saya datangi waktu sampai di bandung. Tempatnya memang agak nyempil tapi semua jadi mudah jika anda pengguna smartphone. Tempatnya seperti rumah besar. Didalamnya banyak diberikan hiasan-hiasan berseni yang menurut saya nyaman untuk dilihat. Soal makanan menurut saya masih standar menengah lah. . Saya pesan nasi ulam ikan krapu sudah lengkap dengan nasi, tahu goreng, ikan bakar krapu, bala-bala udang, gado-gado dan krupuk hanya Rp.39.000,- tambah teh manis deh Rp.6000.. Heheh. . Tambah menu sampingan yaitu cumi goreng tepung telur asin. . Rp.45000 porsi besar. Tempatnya dan peralatan makannya dibuat sedemikian rupa sehingga membuat kesan fresh from the oven. . Terlihat bahwa mereka menyiapkan makanan dengan baik. Buktinya tahu dan bala-bala masih panas ketika dihidangkan.. Cocoklah buat makan siang. . Walau tempatnya gedongan tapi harga bersahabat kok..
Memang Rajanya Seafood;Di suatu sabtu siang, saya dan keluarga memutuskan untuk makan siang bersama di luar. Tetapi karena pada setiap akhir pekan kota bandung didera oleh kemacetan yang parah, akhirnya kami memilih restoran Raja Rasa yang letaknya memang tidak jauh dari Rumah Kami.Sesampainya disana, saya sangat terkesan dengan atmosfer dari restoran ini. Arsitektur bangunan, ornamen-ornamen, dan hiasan-hiasan dalam dekorasinya, membangun suatu perasaan yang sangat nyaman dan damai. Atau istilah kerennya "Mood Booster". Hehehe.Kami memilih di tempat yang agak di pojok. Setelah melihat-lihat menu yang ada, akhirnya kami memesan Ikan Baronang Bakar dan Kerapu Bakar, serta tidak lupa Cah kangkung nya donk sebagai sayurannya. Tertarik dengan Kepiting Telurnya, akhirnya saya pun berhasil meluluhkan hati orang tua saya untuk memesan Kepiting Telur. Hehehehe.Setelah menunggu sekitar setengah jam, pesanan kami pun datang. Yang saya hargai disini adalah pesanan kami datengnya berbarengan. Sehingga kami bisa menikmatinya dengan lengkap. Ikan Laut bakarnya (baronang+kerapu) sangat gurih dan enak, dan sangat segar. Kesegaran ini lah kunci utama dari rasa sebuah masakan Seafood. Bumbunya juga sangat menyerap. Kenikmatan tersebut ditemani dengan nikmatnya cah kangkung yang kami pesan, yang ternyata disajikan dalam Hot Plate, sehingga memberikan sensasi yang berbeda. Cukup kenyang dengan main course tadi, akhirnya saya mengalihkan perhatian ke menu "Saved The Best For Last" alias Kepiting Telur yang dimasak dengan bumbu khusus. Beuhhh, luar biasa deh pokoknya rasanya. Bagai ke awang-awang. Kepitingnya jumbo banget, bumbunya juga sangat meresap, serta telurnya, juga berlimpah. Pokoknya bener2 the best Crab ever deh!!Akhir kata, Raja Rasa ini memang benar-benar rajanya masakan seafood. Enak, gurih, segar, nikmat, dan mantabbbb!!
Top Markotop;Gurame Bakar Jimbaran rasanya enak banget.Apalagi ditambah tumis kangkungnya, wow nikmat banget.Pokoke Maknyus n Top Markotop Raja Rasa Bandung :)
nyaman , serasa seperti di rumah sendiri :);tumis kangkung , sup kepiting , kepiting lada hitam dan gado" nya enaaaaakkk banget dan harganya pun cukup terjangkau :)
makanan seger;Lokasi yg dekat dr kantor sayatempat luas dan nyamanmakanan seger, dan bumbu nya pasNegatifnyaPelayan nya sering jutek
enak tapi mahal;kalau anda mau makan seafood tapi punya kantong tebal silahkan datang kesini. kira-kira per orang akan menghabiskan uang 200 ribu untuk makan disini. porsinya kecil tapi harga mahal jadi harus pesan agak banyak agar kenyang. siap-siap saja untuk kantong anda bocor.
luar biasa;cumi telor asin, karaka saos padang, udang galah bakar, semuanya enak!! pengen kesana lagi sama keluarga. sangat memuaskan.
very recommended ^^;pertama kali tau mengenai restaurant ini dari website kuliner. tapi saat mencoba sendiri, benar2 puas. makanannya enak, tempatnya sangat nyaman. ada pilihan duduk di meja atau lesehan. makanannya dapat dipilih satuan ataupun secara paket sesuai jumlah yang makan. biasanya lebih ramai menjelang sore. cocok untuk acara keluarga, pasangan, arisan, dll
Pengalaman pertama makan di Raja Rasa;Awalnya aku males juga buat pergi ke raja rasa karena tempatnya yang jauh dari tempat tinggalku.Kebetulan nih aku dapet voucher ,ya udah aku usahain juga datang ke raja rasa.Gak nyesel deh jauh-jauh datang ke Raja Rasa,ternyata tempatnya enak banget.Pelayanannya juga bagus.Aku memilih tempat lesehan di lantai atas,tempatnya bersih.Anakku suka lihat ikan2nya,pelayannya ramah-ramah,nawarin anakku buat kasih makan ikan segala(lumayan ada yang ngasuh ^_^)Menu yang aku pilih ini katanya pelayannya menu baru yaitu nasi ayam Ma'Keke,lalu aku juga pesan nasi ulam ikan bakar dan karedok.Semua menunya enak.Daging ayam ma'keke nya enak dan empuk sausnya gurih tapi buat aku pedasnya masih kurang.Sementara Ikan bakarnya dagingnya lembut banget.Terakhir nih karedoknya fresh banget deh....Untuk minumannya aku pilih lemon squah yang seger banget dan strawberry float yang rasanya strawberrynya benar terasa banget.Gak nyesel deh aku jauh -jauh datang ke Raja Rasa.Ini pengalaman pertamaku tapi gak bakalan jadi yang terakhir ^_^.Tunggu aku kembali ke sana yah Raja rasa.....
Makan-makan puassss!!!! XD;Makan di Raja Rasa adalah pengalaman yang menyenangkan. Tempatnya antik, unik, gallerynya keren. Di setiap ruangan, banyak fosil-fosil, lukisan, hiasan dinding, dan lain-lain. Di lantai atas, ada kolam ikan yang terpelihara. Musiknya juga menyenangkan dan khas Sunda banget! :)Makanan di raja rasa, bumbunya mantap. Kami waktu itu membeli Gurame asam manis,Gurame Bakar Jimbaran, Sate, Ayam Panggang, Karedok, dan Soup Asparagus. Gurame asam manisnya lebih enak difillet, karena makannya jadi lebih asik, dengan mencocol bumbu asam manisnya. Terus, sate dan gurame bakarnya juga sedap, rasanya meresap dengan baik. Karedok, soup, dan ayam bakarnya juga lumayan. Karedoknya agak terlalu manis sedikit, tetapi secara keseluruhan, semuanya enak. :9Terus, tempat-tempat menyajikan makanan dan minumannya juga lucu-lucu. Khas Sunda. Saya paling suka gelas berbentuk seperti kelapa muda. Gelasnya imutSaran saya, sebaiknya kalo ke Raja Rasa, pesan seafoodnya. Paling khas dari sini adalah seafoodnya. Hmmm... jadi pengen lagi ke raja rasa nih^^
Entre cascade et poissons / Paduan Gemericik air dan Sajian ikan;Bien pour pas cher a essayer le repas soundanais / Hidangan khas sunda yg disajikan penuh pesona dan selera...
raja rasa mantapp banget;thx raja rasa.. Kemaren saya kesana bareng sama keluarga semua.. Makanan nya mantep banget.. Apalagi kerupuk nya, suka banget.. Dari awal dateng sampe pulang, udah ga kepikiran yang laen, kec nikmatin semua makanan yang ada disana.. Mantep bgt.. Thx raja rasa..
ULANG TAHUN BERKESAN DI RAJA RASA;Setiap kali melewati Raja Rasa di Jl. Setra Ria ini, saya selalu penasaran ingin mencoba makan disana, Eksteriornya terlihat sangat nyaman dan mewah. Awalnya saya agak takut harga makanannya terlampau mahal, tapi beruntung saat bulan Juni tahun lalu, saya menemukan sebuah promo paket di Raja Rasa (dari Lapar.com). Kebetulan Papah saya berulang tahun bulan itu, jadi saya memutuskan mengajak keluarga saya untuk merayakannya di Raja Rasa.LOKASISaya memilih Raja Rasa di Jl. Setra Ria ini karena lokasinya yang strategis. Raja Rasa (depan Setra Sari Mall) ini dapat dijangkau hanya beberapa menit dari pintu tol Pasteur, Bandung dan bebas macet. Maklum Papah saya tidak suka jika harus menempuh jarak terlalu jauh dan kemacetan hanya untuk makan. Walaupun hari itu hari minggu, kami dapat tiba dengan cepat dan lancar tanpa terhambat kemacetan.SUASANABegitu memasuki Raja Rasa mengalun musik tradisional Sunda yang menenangkan. Kami langsung diantar ke lantai dua, dimana terdapat lesehan. Di sekitar lesehan terdapat kolam ikan yang asri dan indah. Udara yang sejuk, suara gemericik air, dan alunan musik berpadu sempurna menciptakan suasana yang sangat nyaman untuk melepas lelah bersama keluarga, setelah seminggu penuh beraktivitas. Apalagi pemandangannya saat senja pun sangat indah. Apabila Anda membawa anak kecil, anak Anda pasti senang karena dapat secara langsung melihat ikan-ikan yang berenang di kolam dan memberi makan ikan.FASILITASJika tidak suka duduk di lesean, di lantai 1 terdapat meja makan yang tak kalah nyaman. Di bagian belakang area lesehan di lantai 2 tersedia pula beberapa ruangan terpisah (VIP room), jika Anda menginginkan suasana yang lebih privasi. Ruangan - ruangan tersebut cocok untuk mengadakan rapat bersama rekan atau klien Anda.MAKANAN DAN MINUMANTak terasa saat asyik menikmati suasana di lesehan, makanan dan minuman telah tersaji di meja. Penyajiannya sangat menggoda untuk makan. Saya mulai dengan mencoba Gurame Bakar Cobeknya. Bumbunya meresap sempurna ke dalam daging ikan yang lembut. Tidak terasa sama sekali "bau tanah" ataupun bau amis yang biasa terdapat dalam sajian ikan. Rasa ikannya semakin segar ketika dicocolkan ke dalam Sambal Mangga Mudanya mad (jika kurang Anda bisa meminta pelayan untuk mengisinya kembali). Setelah puas dengan Gurame Bakar Cobeknya, saya mencicipi Cumi Goreng Tepung. Teksturnya pas, tidak terlalu kering ataupun terlalu basah. Cumi di dalamnya pun tidak terasa amis dan alot, ini membuat saya sulit berhenti untuk makan Cumi Goreng Tepungnya. Tak lupa Kangkung Cah Saus Tiramnya. Di tempat lain yang menyajikan sea food, kangkung mungkin hanya pelengkap sehingga rasanya biasa saja. Tapi kangkung di Raja Rasa tak bisa dilupakan. Kangkungnya disajikan diatas hotplate lengkap dengan irisan daging sapi dan telur puyuh. Pengolahannya sempurna, sehingga kangkung yang biasa menjadi luar biasa. Mamah saya yang biasanya tidak menyukai daging sapi saja dapat melahapnya dengan nikmat.HARGA DAN PORSITernyata anggapan saya salah bahwa makan di Raja Rasa itu mahal. Memang saya beruntung mendapatkan promo di Lapar.com sehingga harganya menjadi sangat murah. Namun karena ingin segera kembali makan di Raja Rasa tanpa menunggu promo, saya iseng mengintip daftar menu. Tanpa promo pun harga paket serupa untuk ber-4 dengan tambahan lotek atau karedok dan ayam goreng hanya berkisar Rp. 200ribu. Lagipula porsi yang disajikan cukup besar, saya beserta keluarga saya makan sampai puas bahkan kekenyangan. Baru terpikir oleh saya ketika berusaha menghabiskan makanan yang ada untuk mengajak satu orang lagi untuk makan bersama kami, karena makanannya masih tersisa cukup banyak. Jadi menurut saya harga tersebut memang pantas untuk makanan yang berkualitas, lezat dan juga porsi yang memuaskan. lolPELAYANANSebuah resto tidak akan lengkap tanpa pelayanan yang baik. Saya enggan untuk kembali ke tempat makan yang sekalipun rasanya enak, namun pelayanannya mengecewakan. Lain halnya dengan Raja Rasa, pelayanan di Raja Rasa sangat baik. Kami disambut dengan sapaan dan senyuman ramah para pelayannya. Seluruh staf disana terlatih baik mulai dari pelayan, kasir, sampai dengan petugas parkirnya. Kami diperlakukan bak raja. smileKESELURUHANRAJA RASA, memang rajanya rasa dengan pelayanan yang luar biasa. Tempat makan yang layak dicoba untuk para pecinta kuliner. Tidak sabar deh tongue untuk merayakan ulang tahun saya tahun ini di RAJA RASA. I'll be back..
Nice and Cozy Place, Great Food Too;Lokasi, Ambient, Rasa, Harga.... Harus gurame Bakar Raja Rasa, Gurame Goreng Bumbu Raja Rasa, Kerang Hijau Lada Hitam, Cumi Goreng Kering Bumbu Asam Manis, Jangan lupa pesen tahu goreng bumbu yang buanyaaak.... Slurp
Family Gathering in Raja Rasa Restaurant, Bandung;Restoran Raja Rasa seafood memang restoran favorit keluarga kami. Selain lokasinya yang mudah dijangkau dan dekat dengan tempat tinggal kami, pelayanannya pun sangat memuaskan. Saat kami datang, kami sudah disambut oleh 2 orang pegawai yang sangat ramah, dan langsung diarahkan menuju tempat duduk kami. Kemudian sewaktu menunggu makanan kami datang, kami disuguhkan kerupuk untuk camilan. Suasana yang nyaman, ditemani dengan ikan koi, sehingga kami pun bisa mengobrol santai sambil menunggu makanan datang. Akhirnya, yang ditunggu-tunggu pun datang, Cumi Goreng Telur Asin dan Kangkung Hotplate cah Sapi plus Tahu Berbumbu! Yummy! Cumi telur asinnya terasa sekali, gurih dan nikmat! Dan yang satu ini memang makanan fav keluarga kami, Kangkung Hotplate cah Sapi. Daging sapinya benar" empuk, tak kalah empuk dengan kangkungnya =P Nah, kalo ge pesen Raja Rasa juice, ga afdol rasanya. Segar dan menyehatkan! Pokonya kalo sedang berkunjung ke Bandung, harus mampir ke Raja Rasa Restaurant (Jl. Setrasari). Very recommended!! ^ ^
delicious taste;Rasanya enak,porsi cukup banyak dan mempunyai harga yang layak....
Nyam..nyam...^.^;Review buat Raja Rasa :Interior :Bangunannya bergaya etnik mewah tapi begitu masuk terasa banget tradisionalnya mulai dari lagu nya, seragam pelayannya sampai pernak perniknya. Yang bikin unik di lantai bawah di pojokan ada semacam telor raksasa dari rotan yang bisa untuk duduk anak-anak..Di bagian atas ada lesehan ada kolam ikan juga anak2 bisa kasi makan ke ikan nya juga nice idea Raja Rasa..anak g suka tuh kasi makan ikannya..^.^Service :Ramah banget waitress & waiternya mulai dari datang sampai pulang selalu dikasih senyuman..service kecepatan pelayanan juga ga diragukan lagi cepat ditanggapi..Menu :Menu pembuka : Sambel mangga + setoples Krupuk nyam nyamm..( GRATIS lohhhh )Yang uda pernah dicoba :Kepiting Saus Singapore : saus singapore manis2 pedes gitu kepitingnya besar manteb dahKepiting Saus Tiram : size kepiting besar juga saosnya ga kalah enak sama saus singaporeGado-gado pengantin : bumbu gado-gadonya enak bangeeeeeeeeeeettttttttTahu bumbu : tahu kopong garink pake kremes yummy..Ikan gurami bakar raja rasa : ni bumbu raja rasa pake apa ya???sumpah enak banget bumbu nya manis2 gimana gitu..ga dijual ni bumbu nya aja Raja Rasa...^.^Jus Raja Rasa : macam2 sayuran plus buah melon (klo ga salah ^.^) segerrrrrrrrrOverall :Manteb banget dah ni resto uda ga ada celanya buat dikomplainMasukan aja nih buat Raja Rasa tempatnya digedeinn donkkk kemarin pas Tahun baru qta makan disana penuhhhh bangetttt tempat nya kurang dan qta masuk waiting list lumayan banyak lagi waiting list nya ,uda mikir mau cari resto yang laen aja..untungnya ga terlalu lama nunggu nya biar wating list nya panjang dan pelayannya pun langsung sigap buat terima orderan qta dulu biar begitu meja tersedia makanan pun langsung ada..makasih Raja Rasa..^.^
raja rasa memang mantappp;hmm ... siapa sih yg ga ketagihan sama seafood dan masakan sundanya raja rasa .... :istriku paling suka ayam bakar bumbu pedasnya lho, bumbunya meresap sampai kedagingnya tdk lupa jg pake sambel mangganya mantappp juga tahu bumbunya yggaring krezzzz ....kl mamahku sukanya kepiting saus singapore ma gurame bakarnya ... nikmat banget .....aku dan keluargaku biasa makannya di raja sunda setrasari selain tempatnyanyaman .... area parkirnya jg luas ...apalagi pelayannya ramah banget dehh ..... ga nyesel deh....dan satu lg nih Makananenak merupakan salah satu keunggulan resto Raja Rasa ini namun suasana tenangnan asridan penuh dengan citarasa seni merupakan kelebihan lain yang tak dimiliki oleh restolainnya .... penasaran kan ... ayoo cepet serbu raja rasa yahhh :)
My First Experience;Hi teman-teman……Saya mo bagi2 info nih, kalian tau nga di bandung ada tempat makan yang enak lho, tepatnya di raja rasa yang berlokasi di jln. Setra Ria no.1 bandung. Waktu pertama kali saya kesana wuuiiiih…tempatnya enak banget bikin betah rasanya pingin berlama2 di raja rasa soalnya tempatnya didukung dengan interior yang unik, ada kolam ikannya dan satu lagi ada lesehannya. Apalagi yang bawa anak2 ... wah pasti seneng deh sambil makan liat ikan yang besar2 dan banyak jg. Selain itu para waiternya ramah2 dan selalu senyum ama tamu2, pas masuk ke raja rasa aja uda langsung disapa dengan ramah dan dilayani dengan baik. Menu di raja rasa sangat fariatif ga hanya makanan sunda tapi seafood juga ada trus minumannya banyak pilihan..kita tinggal pilih yang pasti menunya bikin selera deh. Waktu itu saya pesan kangkung sapi hot plate dan ikan gurame berbumbu, kangkung sapi hot platenya porsi besar dilengkapi dengan telur puyuh dan daging sapi pas dicicip sangat2 enak apalagi ikan gurame berbumbunya gede banget ikannya,bumbunya gurih terasa sampe ke dalem2 dagingnya lembut jadi bikin selera makan deh…raja rasa emang rajanya rasa ga nyesel deh saya makan di raja rasa bikin ketagihan…jadi temen-temen yuuk yang blom ke raja rasa cobain deh ke sana pasti dijamin puaaaaas.
