What a nice place to eat!;Saya kesini karena penasaran dengan tempatnya dan ternyata benar, tempatnya bagus dan makanannya enak2 semuaaaaaSaya pesen Melted Chiken Rosti dan Hot Lemon Tea, untuk dessert saya pilih Baileys Mudslide dan ini rasanya enak sekali duhhh bikin pengen lagi. Harganya masih reasonable untuk ukuran resto di Bandung. Tempatnya asik banget kayak di perumahan gitu jadi sepi dari suara kendaraan.
Good food, good service;Makanan enak, porsi lumayan besar, namun di menu tdk ada explainnya sehingga harus bertanga ke waiternga. Cake juga enak. Puas pokoknya!!
Makanan Enak, Tempat nyaman;Lokasinya cukup di dalam gang, di daerah ciumbuleuit. Jika anda menginap di Padma Hotel, lokasi Miss Bee tidak jauh dari sana.Untuk menghindari antrian, sebaiknya lakukan reservasi terlebih dahulu karena tempat ini selalu ramai.Makanannya kebanyakan western namun rasa cukup enak. Coba oesan Salmon Cream Pasta dan kopi affogato nya. Di belakang juga ada area playground, jadi sangat cocok untuk dikunjungi bersama keluarga.
rasa dan konsep yang sama lucunyaaa;resto ini gak keliatan dari jalan besar karena tempatnya masuk-masuk ke jalan kecil, dari rumah nampak seperti rumah begitu masuk, konsepnya lucukkk... di dalamnya seperti dibagi beberapa bagian dengan berbeda konsep, ada bagian yang seperti di rumah, ada bagian yg berkonsep seperti di rumah kaca atau cafe modern minimalis, ada yg konsep seperti di taman, dan ada juga konsep seperti di teras belakang rumah. terdapat play ground dan dapurnya juga berkonsepkan open kitchen. biasanya seperti yang udah-udah saya datangi resto atau coffee ship yang berkonsep biasanya makanannya tidak terlalu enak, tapi di miss bee dari ke empat makanan yang saya pesan itu enak semuaaaa dan fresh! minumannya juga enak2. tapi sayangnya agak susah memanggil waitersnya karena tempatnya terlalu luas dan ber-part part jadi kita mesti jalan cari waitersnya dulu karena tidak disediakan lonceng atau bell pemanggil waitersnya. oiya kalo kesini jgn kaget ya klo gak langsung dapat tempat duduk. karena ramai dan biasanya orang-orang yang makan agak lama atau semacam leyeh-leyeh dulu
Bukan tempat untuk datang beramai-ramai;Saya datang ke sini karena tertarik dengan foto-foto yang diposting sebelumnya, kesannya tempatnya bagus dan luas, cocok untuk bersantai dan menikmati makanan.Saya dan keluarga datang ke sini pada waktu makan siang. Tempatnya agak terpencil dan tidak seluas yang dibayangkan. Untuk ukuran rumah, tempat ini luas tapi untuk ukuran resto tempat ini kecil, tidak dapat menampung orang banyak dan harus ngantri untuk mendapatkan tempat duduk. Saat itu, kami tidak langsung dapet tempat duduk, tapi waiting list ke-7. Menunggu sekitar 30 menit. Setelah order makanan, kami tidak menunggu terlalu lama sampai makanan terhidang. Staf ramah tapi sedikit sehingga sukar untuk meminta bantuan.Steaknya gak enak, hambar, tapi grill salmon n lasagnanya enak. Minuman dihidangkan dalam gelas besar.Secara keseluruhan, saya tidak merekomendasikan resto ini jika anda datang dalam keadaan lapar apalagi jika datang bersama keluarga besar atau bersama teman dalam jumlah banyak. Acara anda akan dimulai dengan keadaan yang tidak menyenangkan karena harus menunggu. Saya kira masih banyak resto yang menyediakan tempat luas dengan makanan yang enak. Saat saya pulang, di halaman depan banyak orang menunggu dan tempat parkir sangat penuh. Tidak menyenangkan.
Ga sebanding dengan ngantrinya;Tertarik kesini karena dekat dg hotel tempat kami menginap dan decornya yg homey.kami datang dan menunggu masuk karena waiting list.kemudian setelah duduk kami order makanan dan minuman.1.minum datang dlm waktu 15 menit (ok mungkin krn rame kami maklum)2.steak yg dipesan suami saya datang dlm waktu 30 menit dan burger pesanan saya belum disajikan. Sayangnya steaknya ga worth it untuk dipesan,sangat sangat keras dan hambar (pesen lokal steak bukan berarti harus dapet steak kaya sendal karet gini lah)3. Hampir 1 jam saya kembali reminder ke mereka krn makanan saya blm dateng dan terpaksa harus ke dapur karena ga ada pegawai yg menjawab dg memuaskan atau mmberi solusi4. Total waktu yg saya butuhkan utk menunggu makanan saya yang berup bur geradalah 1.5 jam!!!bagusnya adl rasanya jauh lebih enak dari steak sendal karet Semoga manajemen miss bee baca review saya dan dapat memperbaiki manajemen di sana dan kualitaspegawainya.
Tempat makan n bersantai;Suasananya enak n adem, tentram, makanan eropa nya enak2, bangunan jaman belanda dulu, terletak di jalan ciumbuleuit ke kanan
photoable;Letaknya aga terpencil harus masuk perumahan dulu tapi gampang dicari. Makanannya eropa kebanyakan, segrup sama hummingbird. Cocok dilidah saya makanannya dan dessert nya enak-enak. suka waiting list tapi bisa sambil main di tamannya dan photoable hahaha.
Nyaman dan enak;Restaurant yang terletak di kota Bandung ini, tepatnya di daerah Ciumbeluit yang terkenal dengan Universitas Parahiyangan. Restaurant yang mengusung tema family resto ini memiliki tempat yang sanga cozy, ciri khas yang membuat restaurant ini unik adalah ada bangunan restaurant yang terbuat dari rumah kaca. Soal rasa di restaurant ini jangan khawatir, harga sangat seuai dengan kualitas dan rasa makanan. makanan di tempat ini jangan
Feel like home, warm and good food;Tempat yang menyenangkan, homie, tenang, sejuk dan menyajikan makanan yang enak.......cocok untuk makan-makan dengan keluarga, layak untuk dicoba
Lokasi oke, makanan oke;Lokasi ini cukup unik, saya n keluarga memilih untuk makan di rumah kaca miss bee providore. Pelayanan sangat baik..pembayaran bisa debit. Yang kurang dr tempat ini hanyalah rasa, menurut saya rasa makanan ditempat ini kurang kuat seperti black pepper n salt n rempah y..dan tidak dikasih sambal (bukan saos sambal yaa) atau cabai agar ada cita rasa pedas.sehingga menurut saya ada yg kurang..
tempat makan dengan kids playground dengan suasana nyaman;tempat makan yang nyaman, dengan playground indoor and outdoor, makananny harganya standar cafe tapi dengan kualitas dan rasa yang memuaskan ^^
Cafe di bandung utara yang fantastis;Lokasi cafe ini di daerah Bandung utara jadi hawa nya cukup menyegarkan. Yang unik dari cafe ini design tempat makan yang asalnya rumah tinggal dirubah jadi cafe jadi terasa nyaman seperti dirumah. Makanan cukup enak2 banyak variasinya, apalagi dessert nya cukup untuk menggugah selera ingin makan terus.
Tempat makan yang baik;Berkunjung pada hari Senin siang, sangat sepi dan bersyukur karena belakangan kami tahu bahwa tempat makan ini selalu ramai (mungkin pada malam hari).Datang bersama keluarga kecil + bayi mungil dan kami dipersilahkan untuk duduk di kursi sofa yang lebar beserta tv layar datar tepat didepannya.Memesan Mac & Cheese + Mozza Calzone untuk makanan dan Berry Good + Water Melon Strawberry untuk minuman walaupun pada akhirnya kami harus membawa bungkus sisa makanan Mozza Calzone karena perut yang kenyang.Waktu penyajian cepat (mungkin karena sepi) dan kualitas makanan kami rasa baik, unsur keju di kedua makanan terasa sekali di mulut ditambah lingkungan tempat makan yang (sepertinya) memiliki beberapa tema menambah suasana santai.Pada saat meninggalkan tempat makan, kami lihat banyak kursi-kursi yang berjajar di halaman, saya kira kursi-kursi tersebut digunakan bagi pengunjung waiting list :)Saran untuk perbaikan:Agar disediakan gambar dari masing-masing menu atau minimal ada beberapa gambar menu unggulan, sangat berguna bagi pengunjung yang baru mengenal tempat makan ini, sehingga waktu yang dibutuhkan saat memilih makanan dan minuman tidak lama.
Suasana nyaman dan porsi loyal;Homey and comfy adalah yang saya rasakan saat makan di restaurant ini, kebetulan kami datang saat makan siang dan tidak perlu antri untuk mendapatkan meja. Rasa dari makanan lumayan namun tidak istimewa, fasilitas bermain untuk anak merupakan kelebihan paling menonjol dari restaurant ini, sedangkan untuk harga terjangkau...
Lumayan;sering penuh..ada rumah kacanya..ada playground untuk anak-anak..harga agak mahal dan rasa lumayan lah..
Menyenangkan;Miss Bee Providore telah menjadi tempat makan favorit keluarga saya, dan anak-anak saya sangat menikmati fasilitas bermain anak di tempat ini. Makanan yang dihidangkan juga nikmat dan suasana sangat mendukung untuk berkumpul bersama dengan keluarga dan siapa saja.
Recommended Beautiful Playground Restaurant;Letak Restoran Miss Bee ini memang agak jauh dari pusat kota di Bandung, tetapi tidak mengurangi alasan untuk ke tempat ini, karena Restoran ini benar-benar bagus untuk dikunjungi, apalagi bisa mengajak keluarga untuk ke tempat ini, dimana Restoran ini menyediakan area Playground untuk anak-anak dan juga menurut saya didesain cukup bagus dan menarik.Untuk makanan cukup banyak ragamnya, mulai dari masakan Western, Jepang hingga Indonesia, dan rata-rata rasanya enak semua, termasuk minuman dan dessert yang cukup menarik. Untuk harga memang cukup mahal, tetapi tidak mahal sekali.Pelayanan juga bagus dan cepat. Walaupun mungkin yang sedikit menyebalkan yaitu antrian di Restoran ini, dimana kita harus agak sabar untuk dapat mendapatkan meja, dikarenakan Restoran ini lagi in dan rame dikunjungi oleh orang-orang dan untuk memperpendek antrian, mungkin bisa melakukan reservasi terlebih dahulu saja.Overall good recommended Restaurant with nice playground, decor and food
Love this place;Great place to chillax and good food. They provide playground too! Udaranya segar dan pelayannya ramah2. Recommended deh! Buka dari jam 7 buat b'fast. Tips: datang sblm jam makan soalnya tempatnya penuh terus atau kalau bisa booking dulu.
Nice Food Nice Place;Masakan cafe terbaik menurut saya, harga versus porsi yang mengembirakan. saya kira disini saya bakal mendapat makanan yang ukurannya dibawah ukuran fotonya.. ternyata tidak.. Rasanya pun enak.Tempatnya banyak permainan anak2. nyaman.yang kadang2 suka malas adalah antrian waiting list nya.. ya.. ada kualiatas yang patut untuk di tunggu..
Atmosfer menyenangkan dan relaxing;Letaknya agak di dlm gang / terpencil, tp suasana resto nya nyaman bgt. Dan children friendly krn tersedia playground dan taman kelinci. Makanannya pun variasinya byk dan di serve scr proffesional. Memberikan suasana yg relax ditengah kemacetan kota bandung. Lokasi nya juga bagus utk foto2. Utk harga sih diatas rata2 / bukan harga dompet pelajar. Overall : tmptnya nyaman, bagus utk foto2 dan children friendly
Cafe kesukaan saya;Makanannya enak-enak, lengkap dan banyak pilihannya. Pelayanannya cepat. Rumahnya bergaya eropa dan kalau makan pagi disana, saya selalu duduk diluar menikmati segarnya udara pagi dengan secangkir kopi.
Great Place in Bandung;Nice & Comfort placesKeren tempatnya ada ruangan kacakalau pagi2 bisa menikmati mataharikelincinya cute tp cuma 3Makanannya lumayan karena cuma dpt menu breakfast pas dtg jam 9 pagiMinumannya OK pricey enough
menu yg sangat istimewa;sangat disarankan untuk mencicipi makanan disini namun untuk mendapatkan meja hrs antri berbaris dulu menunggu giliran
Cozy place;Miss Bee adalah salah satu cafe favorite saya di kota Bandung, terletak di daerah Cieumbeluit Bandung, resto ini unik karena ada bangunan restaurant yang terbuat dari kaca, memadukan desain interior clasic dan modern, menu makanan disini bermacam-macam dari Asia, Indonesia dan Western...yang paling saya suka disini adalah Salmon Steak, rasanya yummy...tapi kalau mau berkunjung ke restaurant ini pada weekend, saya sarankan datang lebih pagi karena pasti akan waitinglist yang sangat panjang.
Makan enak, penyajian apik, porsi besar;Miss Bee sedang trending saat ini, bahkan untuk makan siang di bulan puasa pun harus waiting list.Lokasinya terpencil di daerah perumahan dan saya tidak menemukan satupun penunjuk arah. Supaya tidak tersasar, gunakan GPS. Area parkir cukup sempit.Menu yang disajikan sangat bervariasi. Saat itu, saya dan pasangan memesan pan fried dory (yang katanya recommended), steak & cheese sandwich, lychee straw tea, dan honey lemon tea. Makanan disajikan dengan cepat, padahal saat itu restoran sedang ramai. Pelayan juga cukup ramah dalam menjelaskan menu kepada kami.Kualitas makanan tergolong sangat baik. Soal rasa relatif sama seperti restoran asian-western lainnya, namun yang menarik adalah porsinya yang besar serta penyajiannya yang apik.
Good food great place for kids;Tempatnya bagus berada di lokasi jauh dari keramaian di rancabentang. Resto yg cozy bagus utk bawa anak2 karena ada playground. Saya pesan lasagna, pizza meaty, quesadilas, milk shake caramel cookies dan milk shake kit kat. Makanan enak
overcrowd;dtg kesini pas lg bulan puasa padahal,, jam makan siang sih, tapi waiting list nya panjang beneer, menu nya sama dgn hummingbird cuma modifikasi dikit harga lbh mahal sdkit, parkiran sama mungil nya, taste makanan nya biasa aja,,,
makan enak;Miss bee ini tempatnya bagus untuk bersantai dan ngobrol bersama teman. Kalau kesini saya pasti beli kopi dan makanan ringan
Resto ngehits;Mengunjungi resto ini bisa pas breakfast sampe dinner. Taste makanannya enak banget cheff nya mantaff.. Setiap saya pesen menu makanan disini enak semua.. Nuansa interior nya asri ada yg seperti didalam rumah ada yg di luar aksen kaca modern dan tempat playground anak anak..
Nice place;Tempat yang terletak di area perumahan, menarik untuk dikunjungi.Resto yang berkonsep terbuka membuat kita dapat menghirup udara segar dengan leluasa.Penataan yang menarik, dengan furniture yang simple.Makanan beraneka macam, mulai dari menu pembuka sampai penutup, dengan harga yang cukup terjangkau.Untuk anak-anak disediakan tempat bermain.
Tempat lucu makanan standar;Tadinya pgn nganter temen dr KL ke resto yg lg hip di bandung. Pd rekomen ksini, ah tp nyesel bgt lah ini. Makanannya biasa bgt cenderung agak gagal. Kayanya ga bakal balik ksana kalau gini. :( terlalu high expectation kali ya..
Great view, good food;Resto dgn view dan dekor yg chic tp simple, menu makanan rata2 western food juga dessert seperti cakery dan berbagai variasi minuman. Rasa makanan cukup enak, pelayanan staff baik dan cepat.
Romantic cafe;I love this place, dgn struktur bangunan berbukit dan byk tumbuhan hijau membuat tempat ini nyaman dan sejuk. Selain itu simple desain and full glass house exterior membuat cafe ini romantis. Selain itu makanan yg disajikan jg beragam dr indonesia food & western food, dessert yg disajikan jg menarik dan lumayan. Harganya moderate tp masih terjangkau, pelayanan waiters jg cepat dan ramah. Selain itu tersedia byk mainan anak, rabbit hole, juga bar rabbit hole yg juga di desain apik.
Beautiful place great atmosphere good food;Tempat nya memang perlu melewati jalan2 kecil, tapi setiba dilokasi sangat lah worth it perjalanan yang harus di tempuh. tempatnya cantik, very well designed, sangat relaxing and enak buat kumpul2 santai bersama teman dan keluarga. makanan nya juga ok. Miss Bee tidak hanya menjual tempat yang ok tapi makananya juga worth it! Will visit again for sure!
