Candle Light Romantic Dinner;Untuk menuju ke The Peak memang terasa sangat jauh dari pusat kota bandung, dan aksesnya yang agak membingungkan dan jalan kecil berkelok-kelok. Namun Anda mungkin tidak akan tersesat karena hampir di tiap belokan ada signage menuju ke The Peak. Tempatnya sangat bagus untuk Anda yang mencari suasana malam romantis, dengan pemandangan malam kota yang menakjubkan. Interior restaurant mungkin dapat lebih diperbaharui, karena terkesan agak tua dan kurang modern. Kebersihan taplak meja dan sofa juga patut diperhatikan, untuk menjaga kualitas restauran fine dining. Makanan dan pilihan wine/ minuman cukup memuaskan. Overall, a great escape to celebrate something romantic with your beloved person.
Menyenangkan;Makan dan minum di tempat ini dengan suasana santai dan menyenangkan bersama dengan orang-orang dekat, khususnya keluarga, adalah salah satu tempat terbaik di Bandung. Lokasi memang cukup jauh dari Bandung, tetapi layak dicoba untuk menikmati pemandangan Bandung dan Lembang pada malam hari serasa sedang terbang di angkasa. Makanan dan minuman juga nikmat, didukung dengan cuaca yang sejuk.
Lokasi bagus;Lokasinya oke banget buat foto-foto....datang pada saat sore menjelang malam ketika lampu-lampu akan dinyalakan.....romantis sekali. makanannya biasa aja tidak ada yang special
cafe;Cafe dan Restorant The Peak lokasi ny di bandung utara. pmandangan nyake kota bandung Indah sekali, apa lagi di malam hari , dengan warna lampu yangkedap kedip. makanan dan minuman nya sih okok . tidak ada yang istimwa.
Jauh, Mahal, Dan Tidak ENAK;Pertama kali mendengar restoran the peak terasa seperti restoran yang mewah enak elegan dan sebagainya. Namun ketika saya sampai kesana semua pandangan tersebut berubah total menjadi buruk. Jalan akses yang sangat jauh juga jalan masuk yang rawan pada malam hari. Masuk kedalam restoran meja-meja tampil sederhana dengan sedikit sambutan yang diberikan oleh pelayan. Saya bersama keluarga ingin mencoba steik karena seperti biasa restoran seperti ini seharusnya enak di bidang masakan ini namun sesuai hasil steik yang saya minta welldone datang dengan bentuk daging yang sangat keras dan maish tetap ada berapa bagian yang masih mentah, juga halnya dengan chicken steik yang saya pesan masih bau amis. Hanya satu point yang dapat diambil dari uang yang saya bayarkan yaitu view pegunungan tidak selebihnya.
Jauh dan Mahal...;Sebenernya kami ke The Peak ini cuma karena penasaran karena pemandangannya bagus. Setelah menempuh sekitar 1 jam perjalanan dr Bandung kota dan melewati jalan yang naik turun kaya kehidupan gw hahaha... Sampe deh kami di TKP, sekilas dr luar sih biasa tapi begitu masuk kedalam ternyata sama aja hahaha...Menurut kami biasa aja seperti resto atau cafe di tempat lainnya tapi katanya mereka punya view yang oke...Naiklah kami ke lantai 3 yang ternyata Reserved Only dan ada minimum chargenya 350rb/orang...Dengan kualitas makanan yang biasa aja dan agak over price (menurut kami), kami tidak menyarankan bagi yang lapar berat makan dsini...Tapi buat yang penasaran sama lokasi dan view nya ya silahkan saja tapi jangan nyesel ya kalo udah dsana karena menurut kami masih banyak lokasi di Bandung yang lebih bagus seperti Sierra, Lawang Wangi, The Valley atau Dusun Bambu
Pemandangan pegunungan yang indah ketika sunset;Kami sampai di The Peak sekitar pukul 5 sore untuk menghindari kemacetan. ternyata selain menawarkan keindahan pemandangan malam kota bandung, pemandangan di kala matahari terbenam nya pun tidak kalah bagus.Makanan yang disajikan enak dengan harga sesuai dan pelayanannya juga ramah. Worth to try !
Tempat yang Bagus dan Minuman yang Enak;Tempat ini berada di ketinggian, sehingga dapat melihat kota Bandung dari atas. Sajian sekoteng pas sekali paduan kayu manis dan jahe
Good view;Lokasi agak jauh dari kota Bandung dan sekarang ada 2 'gerbang pembayaran' untuk bisa ke The Peak dengan total 5000 Rupiah. Ini seperti pemaksaan untuk pungutan liar karena Anda tidak akan bisa ke The Peak tanpa melewati kedua gerbang ini. Makanan cukup enak walaupun harga mahal (88k untuk pasta dan makanan standard lainnya, 150-300k untuk steak). Pemandangan cukup bagus, tapi bila di Indoor, pemandangan akan terhalang kaca. Service sangat baik. Pastikan Anda memakai krim anti nyamuk untuk menikmati makan malam di sana.
Salah satu Tempat Fine Dinning Terbaik di Bandung;Tempat ini benar benar sangat bagus buat pasangan yang ingin makan malam atau fine dinning.Makanan disini biasa saja, namun yang menjadi paling favorit merupakan suasana dan viewnya yang cukup bagus.
Good places, average taste;Pergi ke sini pas udah malem berangkat sekitar jam 9an, agak serem juga jalannya karna sepi dan gelap. Agak2 takut salah jalan sih, tp akhirnya ngeliat plang The Peak jadi yakin deh kalo ga sesat.Setelah belok ikutin plang The Peak, kiranya udah sampai, yah ternyata masih jauhhhh lagi sekitar 3km baru nyampe ke restonya. Untung jg sih banyak plang plang penunjuk arah jdnya yakin.Karna maren perginya hari Minggu, open till 12 pm aja, dan msuk eh sepiii restonya. Saya milih d outdoor, duduk di sofa rotan yang berbantal. Untuk suasana romantis sih, enak, tp lebih ke fine dining sepertinya.Kemudian saya memesan Nasi Goreng The Peak(kalau ga salah), standar bangett untuk rasanya. Nasi gorengnya ad potongan ayam di nasinya, terus 2 tusuk sate yang cuman dibakar dikit doang karna ga brasa dibakar, terus krupuk sama apalagi lupa deh ga kefoto juga. Untuk harga nasgornya 88k kalau ngga salah.Setelah pulang, salah lewat jalan ntah namanya apaan, kalo baru kluar dr restonya tar ad plang kiri ke Bandung lwt Sersan Bajuri, kanan lewat apagitu lupaa tp krna nih Google Maps rada2 malah nyuruh lewat kanan dan alhasil serem book tengah malam lewatin jalan yang kecil, perumahan yang dempet2 sama sawah!
Pemandangannya Exotic dan Restoran yang Unik;The Peak Resort Dinning adalah salah satu restoran yang terletak di bukit dengan ketinggian 1200m dari permukaan laut, dari the peak bisa melihat kota bandung secara keseluruhan dan hamparan perkebunan yang ada disekitarnya, bahkan bisa melihat gunung tangkuban perahu.Selain pemandangan yang menakjubkan dan makanan yang enak, the peak mempunyai suasana yang romantis
Romantic Dinner;Konsep fine romantic dining dengan gazebo dan sofa sangat menyenangkan, cita rasa makannya agak unik (saya pesan steak ala resto) dan minumannya sangat menyegarkan. Kami berkunjung saat malam hari dan sebaiknya membawa pakaian hangat karena sangat dingin. Kekurangannya adalah live music saat kami disana tidak cocok dengan konsep restoran.
Melihat tidak ada pemandangan spesial di komplek masuk The Peak di Bandung;Saya mengunjungi The Peak di Bandung pada Selasa siang, 02 Jun 2015. Aksesnya mudah sebab banyak penunjuk jalan di jalanan yang mengarahkan ke tempat ini. Masuk ke kawasan ini, saya dikutip uang masuk Rp 3.000 oleh penduduk sekitar yang menyampaikan merupakan akses ke wahana wisata, padahal tidak ada plang tempat wisata. Saya berkeliling masuk di komplek ini, dan banyak penduduk lokal naik motor dan ada yang melihat dari perbukitan. Saya berhenti dan ikut melihat. Tampak tidak ada yang bagus hanya tampak rumah kecil di kejauhan. Saya masuk ke Peak dan menemukan restorannya, dan memutuskan untuk balik kembali sebab tidak tampak ada pemandangan yang spesial.
resto yang bagus;tempat makan yang bagus..dari restoran kita bisa menikmati pemandangan kota bandung..harga makanan agak mahal tapi rasa ..tempat ini cocok dikunjungi saat malam dengan lampu2 yang menerangi..
restoran dengan view kota bandung;waktu kesana malam hari, viewnya ke kota bandung dengan latar lampu lampu rumah penduduk.untuk harga makanan mahal
Romantic Dinner;Dinner di the peak mungkin bisa menjadi salah satu pilihan bagi yang sedang berkunjung ke Bandung. Udara yang dingin dan pemandangan yang bagus menjadi salah satu nilai plus dari restoran ini. Hanya saja perjalanan menuju restoran ini kurang penerangan lampu yang membuat kita harus hati-hati dalam berkendara.. but so far so romantic....
Recommended Place To Hang Out;Tempat oke, makanan oke, harga oke. Dari luar , saya pikir pasti mahal banget nih restaurant. View nya bagus pula.. ! Ternyata pas liat harga di menu, harga yang rata2 lah. Ga mahal juga ga murah. Karena sudah malam, ada live music lagu lawas. Makin komplit dinner kami.
View-nya Luar Biasa;Jawa Barat sangat unik, sarat dengan pemandangan yang indah. The Peak adalah salah satu rumah makan yang pandai memanfaatkan kelebihan Jawa Barat. Saat saya mengunjungi The Peak meski cukup lelah karena harus menghadapi kemacetan yang menghadang, akhirnya terpuaskan dengan pemandangan yang luar biasa, serta sejuknya udara. Kerlap kerlip kota Bandung dapat dinikmati dengan sempurna dari rumah makan ini. Apalagi setelah makanan tersaji, hanya ada satu komentar : Enak dan Enak Sekali.
Makanan Enak, Pemandangan Indah;The Peak direkomendasikan oleh banyak ulasan internet, maka suatu hari kami sekeluarga mencobanya.Catatan dari kunjungan kami:1. Lantai 2 sayangnya tutup pada siang hari.2. Pemandangan terbaik adalah pemandangan kota di ruangan sebelum toilet.3. Pemandangannya dihalangi wind breaker hitam yang dirambati semut hitam.4. Sofa yang berbatasan langsung dengan wind breaker pendek berbanding meja makan sehingga sulit menggunakan utensil.5. Seekor kucing lewat di dekat meja kami sembari menggondol kepala ikan.6. Empek2 keluar setelah seluruh makanan utama selesai dimakan, piring kosong tambahan lama sekali keluar.7. Makanan ENAK SEKALI! Bahkan oma yang biasanya sulit disenangkan menganggap makanan enak sekali. Highest compliment to the chef.8. Rekomendasi Nasi Campur Rendang, dan Nasi goreng the Peak! Rendang!!! Definitely must try!
Restaurant dengan pemandangan keren;Datanglah saat malam hari dengan pasangan anda, karena suasanan yang cukup romantis. Menikmati makan malam dengan suasana yang sejuk, pemandangan kota bandung yang indah, dan makanan yang lezat.
Makanan super di bawah standart;Kami sekeluarga memesan Steak angus rib eye tp rasanya spt daging local sapi gilingan. Pesen ayam goreng limau malah lbh enakkan warteg. Pesen sop buntut ga ada dagingnya. Mejannya kotor. Pesen calamary gosong dan cuminya keliatan ga seger bekas kmrn di goreng ulang.Pelayanannya sangat buruk tdk profesional lbh bagus pelayanan resto fast food. Harganya mahal sekali tdk sebanding dgn mutunya.
Restaurant di ujung Dago;Jalan terjal menuju kesana, bilamana mengendarai kendaraan sendiri agak sedikit kawatir dengan jalan yang sangat terjal dan sempit menuju ke restaurant itu, saya sangat tidak menyarankan untuk pergi dimalam hari karena kondisi jalan yang tidak bisa kita prediksi kalau hujan tiba , mungkin licin. saya beserta rombongan k.l 35 orang naik bus , betapa susahnya sopir bus untuk menuju ke lokasi tapi syukurlah akhirnya sampai juga di restaurant yang modern dengan pemandangan utara kota Bandung, sedikit mendung kala itu tapi udara sejuk seperti di puncak pass ,restaurant-restaurant di kota Bandung umumnya menu western dan saya dapat rekomen steaknya , setelah dicoba ya OK juga .
Makan malam di restoran yang menarik.;Review singkat:* Tipe meal : Dinner. Buffett.* Lokasi : Akses jalan sangat buruk. hanya terdiri dari 2 jalur sempit, dan jika memakai bus ke lokasi, pengemudi wajib memiliki skill tinggi untuk melewati jalanan menuju lokasi. Harga akses per bus 50rb (menurut saya sangat tidak masuk akal).* View : tidak banyak view yang tersedia karena kehalang perbukitan sekitar.* Harga : Cukup mahal untuk restoran sejenis.* Kelebihan: Minuman wine yang tersedia cukup bervariasi.* Musik : Cukup menghibur tamu yang datang.For once, restoran seperti ini cukup okay.Kunjungan kedua mungkin saya akan tujukan ke restoran lain yang memiliki pemandangan yg bgs dan harga yang lebih kompetitif.
ASIN;Kami sekeluarga berencana makan siang di sini. Tapi tidak ada satupun staff yang menyambut kami. Sampai kami kira restaurant masih tutup. Karna ada beberapa staff yang masih mengenakan baju bebas.Sampai akhirnya memilih menu dan datanglah makanan yang ASIN. Menu untuk anak2 ikan gindara benar benar sangat asin. Begitu juga dengan soup yang saya pesan. Untuk steak daging nya sangat alot. Pemandangan yang biasa saja.Pesanan suami saya datang dengan lama dan SALAH. Untuk catatan hari itu hanya ada 2 tamu. Saya bertiga dengan suami dan anak. Dan satu meja lagi pasangan lain. Sama sekali tidak ramai. Tapi pelayanan yg lama.Mengeluarkan uang yang tidak sedikit untuk makanan yang benar benar mengecewakan.
dingin namun hangat;udara dingin dengan pemandangan menakjubkan ditutupi dengan hangatnya rasa dari wine yang bisa Anda nikmati disini. sangat romantis apabila bersama pasangan dan asik untuk berkumpul bersama teman atau keluarga.
agak sepi;suasana sawah dan pegunungan, ada wine cellar nya,, makanan nya agak mahal, mestinya kualitas bisa lbh baik krn bnyak resoran serupa di bandung skr sdh menjamur
Makan steak di udara dingin;Lokasinya sangat jauh dan jalan menuju ke lokasi juga tidak terlalu baik. Kondisi restaurant cukup nyaman dan dingin sekali bila makan di ruang yg terbuka. Agar tidak terlalu dingin dan dapat melihat pemandangan Bandung dari atas bisa duduk di lantai atas yg tertutup kaca. Steak yang disediakan cukup enak dan dagingnya cukup lembut dan pelayanannya juga cepat dan staf nya ramah
dinner;dinner romantis bisa disini. eksklusif. ada space outdoor dengan menu yang premium. ada di daerah perbukitan
