Tempat yg bagus;Tempat bagus. Makanan enak. Cuma harga nya agak di atas rata rata. Ya wajar lah dengan tempat tang bagus. Suasana yg adem . Cocok buat pasangan. Maupun keluargaga. Gazebo gazebo seperti di kampung tp di kemas moderen
santap dikelilingi alam;Rasa makanan mungkin bisa dibilang enak tapi tidak terlalu spesial. Untuk variasi makanan juga sewajarnya restoran sunda. Harga yang ditawarkan lumayan mahal dibandingkan dengan resto lainnya yang menyajikan makanan sejenis. Tetapi yang spesial lingkunannya. Para tamu makan di dalam saung yang jaraknya berjauhan satu sama lain antara saung. Jadi bisa dibilang tiap tamu mendapat private room di tengah alam hijau yang sejuk. Cocok untuk makan keluarga atau kumpul-kumpul dengan teman.Yang mungkin bisa ditingkatkan metode pemanggilan pramusaji yang menggunakan kentungan. Kadang harus membunyikannya beberapa kali baru terdengar.
Over Price utk harga makanan, mennual suasana;Kampung Daun adalah salah satu restoran yang terletak di Lembang. Menurut saya, kualitas makanan di sini biasa saja, over price malah. Harga yang dibayarkan adalah harga utk suasana restoran, yaitu di kelilingi suasana perbukitan dan dedaunan di tengah saung dan gemericik air.
Biasa saja;Kampung daun..sebuah tempat makan yg luar biasa indahnya. Tapi menunya sangat biasa saja dan harganya lumayan mahal. Untuk santai ok lah bakal betah.
Tempat makan yang bagus;Konsep tempat makan ini bener bener bagus. Pas buat yang suka foto foto. Makanannya standar masakan sunda kebanyakn. Tapi ayamnya enak
Liburan ;Tempatnya asyik... tersedia permainan untuk anak2... tempat makan ok banget... hanya antrinya lama... harga makanan lumayan mahal... udaranya dingin ditemani oleh kabut dan hujan rintik2...
Best Outdoor restaurant ive ever been to;~ jarak tidak terlalu jauh~ makanannya Enaaaaakkk dan penyajiannya cepat (penting banget kalau yang sudah laper dijalan)~ luas banget tempatnya, untuk sampai ke gubuk agak menanjak jadi lumayan kehabisan nafas, tapi cuaca dingin, suara musik angklung, suara air mengalir bikin capeknya hilang~ walaupun outdoor tapi very well organized dan bersih~ yang paling penting harganya tidak semahal yang saya kira. jauh lebih mahal bandar Jakarta. Saya makan ber-4 dengan 5 macam lauk hanya bayar 300ribuan.
Pemandangan bagus;Kampung daun memiliki pemandangan yang bagus dan unik. Untuk pelayanan saya rasa kurang karena makanan baru keluar sekitar 30 menit. Seharusnya pihak resto bisa mengantisipasi terhadap lonjakan pengunjung ketika hari libur. Untuk rasa makanan sangat standar dengan harga relatif mahal.
Destinasi Wisata Kuliner Terpopuler di Bandung;Namanya wisata yah harus mengalokasikan cukup waktu... termasuk wisata kuliner ke sini. Sangat TIDAK dianjurkan bagi yang waktunya terbatas dan kelaparan, sebab Anda bisa marah-marah selain harus waiting list, tunggu waiter mendatangi saung Anda (yang lluaaammaaa bgt sebab jaraknya jauh-jauh). Tapi kalau Anda mencari "suasana" tempat inilah tempatnya... Anda seakan memasuki alam Sunda yang ritmenya selambat alunan kecapi suling. Sambil makan pelan-pelan dan lama-lama, terdengar suara jangkrik, kodok, gemersik daun bambu dan gemercik air sungai
Tidak Sekedar Makan;Di Kampung Daun, selain makanannya yang enak kita juga dapat menikmati keindahan alam dan 'kampung' Sunda. Luangkan waktu yang cukup untuk bersantai di bale-bale sambil menikmati hidangan khas Sunda yang nikmat.
Resto yang nyaman untuk bersantap & bersantai;Makan di saung-saung di bawah pepohonan yang rindang dengan suasana sejuk, rasa makanan lumayan enak, kualitas & pelayanan nya cukup baik. Recommended...
Kampung Daun;Kampung Daun, lokasinya tidak berjauhan dgn The Peak, cm konsepnya sangat berbeda, kampung daun menyediakan pondok2 bagi tamu/pengunjung yg akan menikmati sajian di lingkungan yg sangat asri di sepanjang area kepemilikan resto kampung daun, disini menyediakan makanan/masakan jenis Sundanis !
Tempat Makan Recomended di lembang;Lokasi agak di ujung Dari Kota Bandung jika dibandingkan objek wisata lain. Namun jika kesini anda dapat mengunjungi objek wisata lain. Tempat ini menawarkan suasana Makan yang berbeda, sejuk dan seolah berada di tengah hutan. Makanan dan minuman cukup lengkap. Kita makan di pondok2, namun harus reservasi tempat dulu, dan harus antri jika sedang ramai pengunjung. Hal lain yang saya kagumi Dari tempat ini adalah tempat sholat Ada di berbagai titik, toilet bersih, dan para pelayan berpakaian rapi, serta Semua karyawatinya berjilbab. Rate makanan memang agak tinggi tapi terbayar dengan rasanya yang enak. Jika anda ke lembang wajib kunjungi tempat ini.
Bad service ;Ini tempat paling tidak masuk akal, mau booking tidak boleh, suruh langsung datang, ditanya sepi atau rame, bilangnya sepi langsung datang saja, ternyata sampai di tempat suruh antri 30 nomer. Kalau tahu begitu tidak akan kesini kita bawa anak kecil. Tanya baik baik minta solusi dipanggilkan security.. Pengalaman yg sangat sangat jelek. Sudah jauh jauh datang.
Restoran makanan Sunda yang cantik dan asri;Restoran ini berlokasi agak ke luar kota dijalan menuju Lembang.tempatnya cantik, hijau, asri dan penataannya terkesan alami.Makanannya cukup enak dengan harga premium. Bagus untuk dikunjungi sebagai tempat wisata dan berfoto foto sekaligus mkan.
cocok buat group;menyenangkan cocok untuk group besar keluarga, pilihan makanan menarik dan beragam. suasana menyenangkan sekali. banyak spot spot cantik "instagramable" :)
pelayannya parah;Menunggu antri 1 jam, ok lah saya sabar, 1 jam 15 menit makanan baru keluar, mulai dongkol, sampai 2 jam minuman tak keluar, bilang sampai ke 4 pelayan yg lewat dijawab sebentar, akhirnya setelah sedikit marah pelayan yg tadi nulis pesanan tergopoh2 datang, dan jawabnya seperti geledek, maaf bapak tidak pesan minuman, alamajang, sudah kehabisan kata2. Setelah dibayar sama istri baru pesanan terlihat terselimpit dibawah. Tempat sih ok, tapi 3 jam tanpa minum itu sesuatu bos. Mohon pelayanan lebih ditingkatkan
Biasa saja;Ini merupakan restoran dimana banyak pohon layaknya hutan ...makanan menurut saya rasanya biasa saja..metode pesan harus reservasi antrinya lama banget ...saya kira makan di tempat ini buang"waktu hanya untuk makan sambil melihat tanaman ...gak banget dech
Suasana alam yang romantis membangkitkan selera makan;Saya membawa group ke restoran ini pada tanggal 10 Desember 2015. Masuk ke restoran ini pada pukul 18:00. Sungguh moment yang pas sekali, setelah lelah full day tour di area Lembang lalu kami masuk ke tempat ini bagaikan menemukan surga. Suasana alam yang sejuk dan romantis. Kami mendapatkan tempat di atas air terjun, sungguh menambah selera makan dan membangkitkan mood kembali. Bukan hanya untuk group, restoran ini juga cocok untuk keluarga maupun pasangan yang mencari romantic dinner. Untuk harga tergolong mahal namun sebanding dengan yang kami dapat (Makanan yang enak dan suasana senyaman surga). Paket untuk group adalah IDR 150,000 / pax /nett. PATUT DICOBA, VERY recommended
Makan Siang di Tebingtinggi;Konsep Kampung Daun adalah saung2 tempat makan yg sejuk dg pohonan rindang di tepian tebing. Tempat makan yg asri dan eksotis ini terletak di lembang jalur menuju Parompong. Untuk bisa mulai memesan makanan, terlebih dahulu memilih saungan sesuai selera dan harus mendaftar terlebih dahulu. Ada yg di atas aliran air, di tepi kolam ikan, atau di tempat yg paling tinggi di tepian tebing. Sungguh suasana yg nyaman untuk makan. Baiknya anda memiliki waktu yg banyak supaya bisa bersantai dengan nyaman. Soal menu, masakan khas Sunda sangat direkomendasikan.
Resto yang asri;Restoran ini menampilkan nuansa alam, dimana dikelilingi tebing, air terjun, pepohonan..cocok sekali untuk bersantap bersama keluarga.. makanannya enak, berbagai menu indonesia tersedia. Recommended deh pokoknya
Nice indonesian family resto;Resto keluarga yg sangat direkomendasikan, view sekeliling resto yg sangat bagus, pondok2 yg nyaman, makanan yg disajikan juga lumayan enak, apalagi jika malam hari ini view resto sangat bagus
makanan & suasananya enak;suka dngn tempatnya yang menyatu dngn alam.banyak spot buat foto2.makanannya banyak pilihan. walaupun harganya tidak terlalu murah.cuma agak repot kalo musim hujan, lembab dan becek
nikmatnya santapan nusantara;kampoeng daun dengan nuansa khas pedesaan bandung bikin kita yang sedang makan semakin mantap menikmati hidangan , dengan makanan makanan tradisional khas sunda khususnya. sangan enak dan nikamat
A cozy place with great food taste;Tempatnya asyik dengan udara yang sejuk, nyaman dengan pelayanan yang ramah. Makanannya enak dan cukup terjangkau. Namun perlu diperbanyak makanan cemilan tradisional Indonesia seperti klepon, onde-onde, dan lain sebagainya.
Suasana almi dan sangat nyaman;Restoran ini mengusung suasana alami, dengan konsep bilik-bilik yang terpisah-pisah dan dikelilingi bebatuan dan pepohonan. Ada beberapa air terjun buatan, jembatan kayu dll. Makanan yang disajikan memiliki rasa yang enak, meskipun harga yang ditawarkan cukup tinggi, sekitar 70-80 ribu per orang. Apabila musim liburan bisa sangat ramai. Karena areanya sangat luas, terkadang kita harus menunggu pelayanan cukup lama, apalagi kalau sedang ramai
Not a cozy place for me;Lokasi dengan pemandangan alam yg masih natural dan indah.. Suasana juga sejuk dan tenang.. Hanya saja banyak nyamuk dan harga makanan relatif mahal..
Diner yang romantis;Restoran ini terletak jauh dari pusat kota Bandung, namun suasana nya sangat romantis.Perlu kendaraan pribadi atau rental yang cukup tinggi seperti kijang atau sejenisnya karena lokasinya berbukit.Pelayanannya dibuka di petang/malam hari dan kalau berjumlah banyak, maka pesanan tempat adalah lebih "aman".Begitu anda masuk lingkungan restoran disambut dengn lampu obor...Di lokasi terdapat air mengalir dengan derasnya, hati2 jangan sampai tergelincir.Hidangan makanannya sangat bervariasi dari yang "kampungan" sampai western.Anda tidak akan menyesal datang kesini karena setimpal dengan hasilnya.
