romantis;inii tempatnya bagus, enakk tapi mahall..hehehe romantis pulaaa disinii..hehhee..bagussss sekali2 kesana
Tempat Makan dengan Pemandangan Indah;Bila sedang jalan-jalan ke Bandung, khususnya bila sedang mencari makan malam, saya selalu menyempatkan mengunjungi The Valley. Tempat makan ini memiliki pemandangan kota Bandung yang indah di waktu malam. Disamping tempatnya cozy, menu makanannya cukup bervariasi. Hanya saja, harus sabar menunggu pesanan datang, karena pengunjungnya selalu ramai di malam hari.
Nice;Restaurant nya di atas tebing. Wohoo... Romantis banget. Makanan juga oke. Sendok garpunya agak agak vintage gitu. Keren. Hahahaha pengen kesana lagi kalo anak uda gedean
Good view good food;Lokasi di dago dengan view bandung, datanglah malam karena lampu kota akan terlihat, makanan enak steak dan wine menu wajib disini, ambil spot diluar karena udara dingin dan sejuk
mahal tapi worth it;harga makanannya mahal namun cukup sepadan dengan kualitas dan suasana restorannya. pemandangannya indah dan ada mainan anak kecil juga
Lokasi & Suasana luar biasa;Resto ini di puncak ketinggian Dago, pemandangan indah melihat kota Bandung. Tempat makan indoor & outdoor. Kalau weekend & hari libur sangat ramai pengunjung. Suasana makan malam di Outdoor sangat menyenangkan. Harga sesuai kualitas dan pelayanan.
Makan-makan;Makan yng menarik banyak menu dan beragam rasannya lumayan enak keluarga saya juga senang makan di sana
Pemandangan Bagus, Makanan Agak Mahal;Pemandangan resto ini bagus banget. Suasana resto di sore hari terasa romantis, cantik banget. Cocok untuk pasangan, tetapi oke juga jika bersama keluarga. Banyak pilihan menu. Rasanya standar. Harga cukup mahal. Namun untuk bersantai sesekali bersama orang-orang yang anda cintai, resto ini perlu dicoba.
Makan makan;Kuliner bandung sangat fantastis...saya sangat menyukai wisata kuliner d bandung...tempat nya nya sangat strategis harga harganya murah tapi rasanya fantastis..
Kafe Paling Romantis di Bandung;Tempatnya berada di atas kota Bandung.. tepatnya di Dago Pakar.. kesininya memang agak susah dan muter2.. cuman ketika sudah sampai.. tempatnya sungguh aduhai dan memanjakan mata... untuk makanannya lebih ke western.. cuman ada menu nasi2 juga.. yang harus kamu coba tentu menu steaknya.. selain gede... toppingnya juga banyak bingitsss... TOBB b-g-t dahh... oia kalo kesini jangan pas jam makan... pasti waiting list deh.. sampe belasan lebih kalo rame banget... males jadinya...
View Ok, Rasa makanan kurang Ok;Mengunjungi The Valley, Senin malam udaranya sejuk sekali, kalau kesini malam-malam harus bawa jaket kalau tidak mau masuk angin. Viewnya bagus, harga makanan yang mahal tidak sebanding dengan rasanya. Rasa makanannya biasa saja, tidak ada yang istimewa. Tempat makannya agak gelap, jadi tidak bisa terlihat jelas makanan yang disajikan.
Restoran Romantis untuk Makan Malam;Dianjurkan datang pada malam hari dan nikmati indahnya cahaya lampu-lampu kota Bandung sambil menikmati aneka jenis menu yang ditawarkan. Makan malam bersama kekasih terasa sangat romantis disini. Pelayan restoran cukup ramah.
👍👍👍👍;Untuk acara besar dan menguras kocek.Cuma lu dapet banget keliatan kota bandungnya.Pilih yang paling ujung. Kalo bisa booking dulu kalo weekend. Dijamin ga dapet kursi.Disini termasuknya mahal. Cuma sebanding sih dengan rasanya.Mantab abiisss
restoran indah dan nikmat;pemandangan sangat indah di cafe/restoran inimenu dari berbagai macam disajikan sungguh lengkap dan beberapa menu yang saya pesan sungguh nikmat namun dengan harga yg cukup tinggi untuk ukuran bandung
Romantis;Dari dulu tempat yg sangat indah untuk menikmati malam dengan ditemanin sinar bulan dan pemandangan lampu kota. Makanan dengan kualitas yg baik disediakan, tentu sebanding dengan harganya. Perlu diingat untuk selalu pesan terlebih dahulu tempat disana, karena selalu penuh.
Valley, cafe yg msh ok;Salah satu cafe pertama di daerah bukit pakar dago setelah callista, yg msh bertahan.Tempat yg nyaman dan juga rasa makanan yg lumayan enak, mungkin menjadikan tempat ini msh bertahan, ditengah menjamurnya cafe sejenis di daerah ini. Walaupun harganya cukup mahal tp porsinya cukup besar jd sebandinglah antara harga, tempat dan rasa
Nice place for outdoor dinner;It was a nice dining spot! Kami datang hari Sabtu malam sekitar pukul 19 dan belum penuh, namun meja sepanjang railing sudah terisi semuanya. Sekitar 30 menit kemudian pengunjung mulai berdatangan meskipun tidak banyak sekali. Itulah yang membuat tempat ini nyaman, tidak penuh sesak dan bising, relax, makanan cukup enak, suasana di teras sangat menunjang membuat suasana sedikit romantis. Angin yang semilir agak dingin untuk ukuran orang Jakarta :) sangatlah beda. Highly recommended
Makanan enak dengan pemandangan indah;Tempatnya bagus banget, ada yang indoor dan outdoor. Kebetulan karena saya datang jam 12.30 siang, jadi dapet meja di indoor. Untuk yang outdoor baru dibuka pukul 3 sore. Walaupun di tempat indoor tapi tetap bisa menikmati indahnya pemandangan pegunungan bandung. Fasilitasnya juga lengkap dan bersih. Untuk yang bawa anak kecil disini terdapat beberapa mainan untuk anak. Saya memesan spaghetti alfredo, sejenis spaghetti dengan saus krim keju dan sosis + smoke beef. Rasanya enak, sesuai dengan harganya. Suami saya memesan buntut goreng, porsinya besar, rasanya enak dan penyajiannya sangat bagus. Overall.. Walaupun harga yang ditawarkan relatif mahal, tetapi terbayar dengan rasa makanan yang enak dan tempat yang nyaman + pemandangan yang indah.
Makanan cukup enak dan bagus pemandangannya;Biasanya makan di restaurant yg biasa tapi kali ini mencoba restaurant Roof Top nya The Valley yg terletak di seberang sebelah atas. Terletak di lantai 3 yang terbuka dengan pemandangan kota Bandung. Waktu datang hanya kita saja. Setelah itu ada 2 meja tamu lainnya. Makanan yg tersedia sunda. Memesan nasi timbel komplit dan nasi liwet komplit yg harganya @41rb++. Bir bintang 27rb++. Enak makanannya. Last ordernya jam 9 mlm. Pelayanannya cukup baik. Parkir luas karena lantai dasar dijadikan area parkir.
Pemandangan yg indah;Pemandangan yang sangat indah di malam hari. Meski harga nya agak mahal. Tp tergantikan dengan makanan yang berkualitas dan pemandangan yang menakjubkan
Saladnya enak;Dekorasi restoran bagus. Dari restoran bisa melihat kota bandung karena letaknya di atas. Pemandangan di waktu malam juga indah. Harga makanan lumayan mahal tapi sepadan dengan rasanya. Salad yang disajikan bersama steak segar banget. Jus wortel jeruknya jg juara.
Menikmati Kota Bandung dari ketinggian...;1. Tdk terlalu jauh dari pusat  kota.2. Jalannya relatif bagus.3. Sebaiknya mlm hari kunjungi  tmpt ini supaya mendapat pe mandangan cahaya lampu yg  indah .4. Menu makanan n minumannya  komplit dan yg jelas yummy.5. Harga bersahabat.6. Udaranya lumayan dingin krn  memang lokasinya ckp tinggi.7. Sebaiknya jgn weekend kesini  krn lumayan antri.8. Parkiran luas.
Malming;Harus waspada jalan menuju kesini agak susah banyak tanjakan dan tikungan tajam. Tapi setelah nyampe anda akan puas karena menu makanan lengkap dan view yang bagus.
Restoran yang menyajikan makanan enak dengan pemandangan yang bagus;Sebenarnya restoran ini sudah berdiri sejak lama. Ketika awal-awal baru dibuka sih saya kurang suka dengan rasanya. Tidak sesuai dengan di lidah. Tapi sepertinya manajemennya terus memperbaiki diri sehingga dalam jangka waktu 1 tahun saja, makanannya sudah berubah menjadi enak.Restoran ini berada di Dago Atas. Sebelum mencapai tempat ini, kita akan melewati satu tanjakan curam. Jadi siap-siap saja ya. Untungnya sesampainya di sana kita akan disuguhi pemandangan Bandung yang indah. Biasanya kami makan di waktu malam sehingga bias melihat pemandangan lampu kota Bandung.Yang paling saya suka sih tentu saja Soup dengan Puff Pastrynya. Bisa dibilang pelopor jenis soup ini di Indonesia. Saya selalu memesan ini setiap datang ke Valley.
Rasa OK ... Harga Mahal ... Pelayanan Lama (pake Banget);Waktu musim liburan saya pernah mengantri untuk dapat tempat duduk disini sekitar 1 jam ... setelah duduk makanan lama pula datangnya ... sedangkan itu sudah mendekati jam sembilan malam ... kita orang sudah sangat kelaparan dan kedinginan di udara disana yang dingin ...Rasa OK ...... Harganya sangat mahal tidak sebanding dengan rasanya ......
Boleh dicoba apabila menginap di the Valley;Makanan standard dan okay. Porsi juga lumayan banyak. Memang sedikit mahal, tetapi dengan pemandangan dan udara yang sejuk, pantas dicoba sekali-kali.
Perfect place to purpose;Resto ini membawa aura positif untuk para tamunya.Udaranya yg sejuk, sangat cocok untuk menikmati makanan & minuman sambil disuguhkan pemandangan kota Bandung dari atas...sore menjelang malam adalah waktu yg cocok untuk mampir ke restaurant ini.Harga makanan disini terbilang mahal krn kita juga membayar untuk suasana yg disajikan.Ketika malam....suasana di resto ini terasa sangat romantis dengan lilin2 ditiap meja & lampu2 kecil sebangai hiasannya. Jika Anda akan melamar seorang pujaan hati saya rasa tempat ini akan cocok sekali.Sayangnya ketika saya berkunjung kesini tidak ada live musicnya padahal saat itu malam minggu.Cobalah memesan menu utama, karena kalau Anda hanya memesan dessert (spt saya) rasanya hanya biasa saja.Selamat mencoba :)
Viewnya ok lah.;Viewnya bagus begete, makanannya juga enak, banyak anak mudanya,,awalnya kesini itu rada nyasar..wkwk☺Tempatnya ok lah,,Pastiin ajh, klo emang mau kesini itu jangan2 sore2 banget , soalna pengalaman gua sih dr jakarta gua sabtu sore gitu, pas keluar di tol pasteur...eng ing eng,,mencrettt deh alias macettt...!!
cita rasa mewah dengan suasana romantis;Restoran ini berada di kawasan dago. Waktu pertama tiba saya terkesan dengan lampu-lampu di sekeliling resto. Sangat disarankan datang ke tempat ini pada malam hari, karena suasana romantis dari lampu-lampunya sangat terasa. Dan disarankan juga memilih tempat yang indoor. Untuk makanannya sendiri sesuai dengan harganya, pas di lidah, seafoodnya segar, harganya menengah ke atas. Pelayanannya juga cepat dan sigap, semuanya terkoordinir dengan baik.sya suka spagheti the valley, cumi dan udangnya sangat segar, namun bumbunya terlalu asam. disajikan dengan salad buah dan sayur. Porsinya pun besar
