View bandung;Kami sekeluarga sering2 ke stone cafe . Duduk disana , menghadap ke selatan , pemandangan nya kota bandung .- apa lagi di mslam hari . Sinar lampy gemelanpan , makan nya nya okok
Biasa aja;Seperti banyak resto di daerah dago, view bandung jg bisa dilihat di restoran ini..klo untuk makan rasanya biasa aj..untuk yg pakai mobil harus bersabar karena susah dapet tempat parkir..
restoran konsep alam;Makan dengan temen2 arisan sangat menyenangkan walaupun pelayanan sedikit lama dan harganya yg cukup mahal tapi pemandangan untuk foto2 bagus banget.
Tempat nongkrong paling oke di Dago;+ Lokasi gampang akses+ Makanannya enak (walaupun mahal)+ Suasananya cozy + wifi cepet+ cocok buat couple maupun keluarga
Tempat yg pas utk relaksasi;Cafe stone cocok utk sekedar hang out bersama reman ataupun keluargaHarga makanan Dan minuman worth it
Enak Pizzanya;Rata2 resto d dago menang view nyatapi ini pizza nya n makanannya enak2kl pas dpt view bgt ok jg tp kl d bawah paling live music ajakalau wiken pasti antri bgt
DIne with a View;Berbuka puasa di restaurant ini pada minggu lepas, tempat nya di atas bukit, sangat sejuk pada waktu malam. tempat makan nya yang sangat romantik dan cantik. authentic indonesian style and food. tempat yang sesuai utk makan sambil menikmati pemandangan yang cantik.
Sekali cukup;Rasa makanan biasa saja dan pemandangan rata-rata. Live musiknya oke. Sehingga sekali kedatangan sudah cukup.
Cafe romantis tempat favorit;Lokasi di Dago atas sebelum pintu masuk ke Resort Dago pakar, ini tempat favorit yg sering kami datangi, sejak cafe ini dibuka bbrp tahun lalu. Udara dingin, view indah apalagi kl malam hari kita bisa melihat kota bandung dengan titik2 lampu , suasananya romantis . Makanannya lumayan enak tp sekarang kl mau datang hrs reservasi terlebih dahulu, krn selalu full apalagi kl hari libur
Restaurant di atas bukit yg romantis;Restaurant ini letaknya tinggi di atas bukit dago, tersedia saung diluar resto yg romantis dgn view kota bandung dan kerlap kerlip lampu kota. Menu makanan bervariasi ada indonesia dan western, tp rasanya standard. Harganya juga overated krn terlalu mahal. Suasana di cafe ini santai dan cuaca dingin kota bandung menjadi salah satu daya tariknya.
Indah dan Enak;The Stone Cafe ini memiliki view Indah dan makanan yang enak. Asiknya, apada saar kami mengunjungi kafe ini, makan malam kami diiringi dengan para penyanyi musik klasik.
Menikmati Makanan di suasana nyaman;Stone Cafe merupakan salah satu pilihan resto yang berada di daerah Dago atas. Tempat nya bagus dan ditata dengan bentuk2 saung yang nyaman, dimana kita sembari makan merasakan suasana yang santai, dan juga bisa menikmati nuansa Bandung dari atas dengan kerlap kerlip lampunya. Cocok untuk makan berdua dengan pasangan atau bersama keluarga. Makanannya juga cukup enak dan banyak pilihannya, dari mulai steak, nasi timbel atau nasi goreng.
Rasa cukup enak, harga mahal;Suasana nyaman di daerah dago atas yang berhawa sejuk. Pelayanan ramah. Harga termasuk mahal, saat itu memesan nasi raos dengan harga sekitar Rp75.000. Untuk rasa cukup enak terutama ayam kampungnya mereka sangat pintar mengolahnya sehingga empuk dan enak. Sambal kurang
Chicken gordon blue nya enak bangettttt...;Overall puas makan malam disini. Pelayanannya ok banget,saya kesana bersama rombongan & sudah booking jauh2 hari, begitu sampe sana makanan sudah siap jadi kami tidak perlu menunggu lama.Chicken gordon blue disini enak banget,extra cheese nya berasa banget,,, mmmm,nyam nyamKalau ke bandung lagi, mau mampir lagi kesini..
Pelayanan kurang memuaskan;Makan mlm kali ini kurang puas...kami dilayani seadanya...hufttt Mudah2an nanti jngan gini lg...Tamu adalah raja...
view bagus, makanan enak;saya terkesan dgn sop buntut di sini. apalagi dimakan di tengah dinginnya udara bandung. plus view di restoran ini sangat bagus. saya makan di malam hari, shg banyak lampu2 di dataran yg lebih rendah yg menambah keindahan suasana.
Great View, Average Taste;Mencoba restaurant ini karena dapat rekomendasi dari rekan kantor. Letaknya cukup strategis, mengarah ke daerah Dago atas yang memang banyak tempat wisata belanja dan kuliner. Letak nya berada di atas bukit kecil, sehingga akan menyuguhkan pemandangan gemerlap nya kota bandung. Sajian live music pun menambah hangatnya suasana malam.Untuk makanan yang disajikan cukup bervariatif namun dengan rasa yang menurut saya standard. Namun untuk tempat berkumpul keluarga atau sekedar gathering dengan rekan kantor, tempat ini cukup layak untuk di jadikan pilihan.Oh ya, satu lagi untuk tempat parkir mohon untuk diperluas ya.
adem2 kenyang gimnaa gituu;tempatnyaa nanjakkk.. kadang cape dluan abis turun kendaraan dan makan di tempat yg agak atas... makanannya sih porsinya large laa sesuai sama pricenya.. yaa cm haruss sedikit sabar pas carii2 waiter bwt minta bill karna mereka kayanya jalanny juga jauhh dehh yaa... tp makanannya enyakkkkk
Smoker Restaurant;Restaurant ini memiliki menu makanan sunda dan jawa. Makanan biasa saja. Service juga lama dan yang paling saya tidak suka adalah tidak ada kawasan bebas rokok.
Resto Dengan Pemandangan Dan Semilir Sejuk Khas Bandung;Resto ini dibangun diatas formasi bebatuan. Sepertinya nama Stone Cafe diambil dari lokasi diatas batuan. Selain tentunya berupaya meniru banyak kafe dengan nama serupa di mancanegara.Kafe dibangun berdasar sekumpulan saung (hut) dengan pemandangan bebas melihat kota Bandung dari ketinggian Bandung Utara.Banyak variasi makanan dan minuman tersedia dalam buku menu, mulai dari makanan khas Bandung sampai gaya Eropa. Kualitas makanan dan minuman tidak terlalu istimewa. Begitu juga dengan kualitas layanan. Stone Cafe menjadi istimewa karena pemandangan dan semilir sejuk Bandung Utara.Jika bertandang diakhir pekan kita akan disuguhi lagu2 yang dinyanyikan langsung dan diiringi live music.
bad service;pelayanan yang buruk dari dua orang pelayan (perempuan yang dijilbab dan laki-laki yang sedikit kemayu). pertama saya datang dan booking tempat, kodisinya disebelah saya saat itu ada pelanggan yang lain, tak lama kemudian pelanggan tersebut pergi, lalu saya dan pasangan saya menanyakan kepada petugas yang membereskan meja sebelah saya untuk saya pindah ke sebelah karena lebih tinggi sehingga pemandangan yang terlihat tidak terhalang pohon, mereka bilang "tempat ini kosong, silahkan ditempati", lalu saya dan pasangan pindah, selang waktu set. jam, pelayan perempuan dan laki-laki kemayu datang untuk menanyakan saya mengenai resv. saya, saya bilang saya sudah resv di meja sebelah, lalu saya pindah kemeja ini setelah bertanya kepada yang membersihakn meja tsb. lalu mereka bilang bahwa meja ini sudah ada yang booking. lalu menyuruh saya untuk pindah mencari meja lain, saya tidak bisa pindah ke bookingan saya yang tadi dikarenakan sudah ada yang menempati. lalu pelayang tsb malah menyalahkan kami karena kami pindah meja tanpa konfirmasi. sungguh pengalaman yang buruk utuk saya yang baru pertama kali kesini. awalnya saya cukup terkesan dengan tempatya yang nyaman, tapi ternyata pelayanan mereka sangat buruk!
Cafe bagus diatas dago;Setiap ke bandung biasanya saya sempatkan mampir ke cafe ini. Makanannya enak, ada live music dan pemandangan kota bandung yg bagus. Karena letaknya di dago pakar, diatas.. jadi harus siap2 bawa jaket karena dingiiin.. skali. Walo dingin tetep ga bosen2 kalo kemari
Good Resto;Seringkali kami sekeluarga makan di resto ini karena makannya enak dan terutama suasana nya juga nyaman. Di saung lesehan yang letaknya di atas merupakan tempat pilihan kami karena bisa memandang ke bawah melihat kota Bandung yg indah di waktu malam.
pemandangan luar biasa;pemandangan luar biasa, makan cukup enak, khususnya bagi yang senang tempat relax resto ini boleh jadi rekomendasi.
Makan malam romantis;Saya memesan tempat lesehan di saung kecil. Tempatnya sangat menyenangkan dengan pemandangan malam yang sangat bagus. Makanan sangat bervariatif dan rasanya enak
Playanan kurang memuaskan;Tempatnya bagus. Hanya saja playanannya terkesan judes dan semaunya. Kurang senyum.Harga termasuk mahal untuk porsi steak salmon dan sirloin yg kecil.
Tempat yang direkomendasikan....;Sdh berulang kali sy kesana bersama keluarga n tmn2. Dan tetap tdk berubah... tmptnya enak. Nyaman. Makanannya enak...
Enak;Pelayanan yang bagus, makanan enak apalagi sop buntutnya enak bener, suasananya juga enak and yg penting harganya masih terjangkau. Recommended deh pokoknya.
Tempat Luar Biasa Makanan Biasa;Waktu itu mungkin setahun yang lalu saya dan kawanan datang ke Stone Cafe, untuk merayakan ulang tahun pacar kawan saya. Kesan pertama saya, baik secara overall. Dari segi tempat, sangat bagus konsepnya, jadi para tamu bisa dengan nyaman berkunjung kesana. Pelayanan oke (kecuali adanya fee tambahan kalo kita bawa makanan dari luar, hmmm... kebijakan yang aneh)...Dan kekurangan terakhir, dengan spesifikasi harga menu yang menengah atau kita sebut saja spesifikasi harga masyarakat Jakarta, tidak sebanding dengan rasanya. Saya tempo hari memesan sup iga bakar. Penilaian saya (skala 1-10), 6 poin saja. Tidak ada kesan/sensasi tersendiri setelah memakannya. Semoga ini cuma masalah selera saja, tapi saya lebih suka sup iga bakar dari restoran lain di Bandung.
Gazebo yang nyaman;kalo kalian kesini pake hot pant umhh kayanya saltum alias salah kostum,, disini dingin banget. karena treletak di daerah dago atas. kita bisa milih tempat disana mau di saung/gazebo atau makan di table. kebanyakan di milih di saung. KAlo sore udah keliatan deh lampu2 kota bandung yang indah banget.. di tambah udara yang dingin serta romantis. Romantic dinner kayanya cocok buat yang kepingin berduaan sama pasangan.
wah;pemandangan bagus,good service dan makanannya enak pokonya datang dlu deh k stone baru bisa merasakan semua fasilitas nya
